b0,Ts,u_A_inf,m_A_inf,u_B_inf,m_B_inf,L_B,C,state
1.1500000000000001,26.0,0.39460231522147066,0.39460231522147066,0.6053976847785294,0.6053976847785294,0.6053976847785294,0.2107953695570587,市场倾斜
1.2000000000000002,26.0,0.3945830483857614,0.3945830483857614,0.6054169516142386,0.6054169516142386,0.6054169516142386,0.21083390322847717,市场倾斜
1.25,26.0,0.39456585669843797,0.39456585669843797,0.605434143301562,0.605434143301562,0.605434143301562,0.21086828660312407,市场倾斜
1.3,26.0,0.3945505016137792,0.3945505016137792,0.6054494983862209,0.6054494983862209,0.6054494983862209,0.21089899677244162,市场倾斜
1.35,26.0,0.39453676495570067,0.39453676495570067,0.6054632350442993,0.6054632350442993,0.6054632350442993,0.21092647008859866,市场倾斜
1.4000000000000001,26.0,0.39452446284035136,0.39452446284035136,0.6054755371596486,0.6054755371596486,0.6054755371596486,0.21095107431929727,市场倾斜
1.4500000000000002,26.0,0.39451343535731587,0.39451343535731587,0.6054865646426841,0.6054865646426841,0.6054865646426841,0.21097312928536827,市场倾斜
1.5,26.0,0.3945035374908924,0.3945035374908924,0.6054964625091076,0.6054964625091076,0.6054964625091076,0.2109929250182152,市场倾斜
1.55,26.0,0.3944946505672136,0.3944946505672136,0.6055053494327864,0.6055053494327864,0.6055053494327864,0.21101069886557278,市场倾斜
1.6,26.0,0.3944866615672246,0.3944866615672246,0.6055133384327753,0.6055133384327753,0.6055133384327753,0.21102667686555077,市场倾斜
1.6500000000000001,26.0,0.3944794780976785,0.3944794780976785,0.6055205219023214,0.6055205219023214,0.6055205219023214,0.21104104380464295,市场倾斜
1.7000000000000002,26.0,0.39447301321588046,0.39447301321588046,0.6055269867841195,0.6055269867841195,0.6055269867841195,0.21105397356823907,市场倾斜
1.75,26.0,0.394467188506369,0.394467188506369,0.6055328114936309,0.6055328114936309,0.6055328114936309,0.21106562298726195,市场倾斜
1.8,26.0,0.3944619467391842,0.3944619467391842,0.6055380532608158,0.6055380532608158,0.6055380532608158,0.21107610652163156,市场倾斜
1.85,26.0,0.39445722086920215,0.39445722086920215,0.6055427791307979,0.6055427791307979,0.6055427791307979,0.2110855582615957,市场倾斜
1.9000000000000001,26.0,0.3944529608040356,0.3944529608040356,0.6055470391959644,0.6055470391959644,0.6055470391959644,0.21109407839192884,市场倾斜
1.9500000000000002,26.0,0.39444911725528065,0.39444911725528065,0.6055508827447194,0.6055508827447194,0.6055508827447194,0.2111017654894387,市场倾斜
2.0,26.0,0.39444565027323647,0.39444565027323647,0.6055543497267635,0.6055543497267635,0.6055543497267635,0.21110869945352706,市场倾斜
0.0,27.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,27.0,0.4011893677541427,0.4011893677541427,0.5988106322458573,0.5988106322458573,0.5988106322458573,0.19762126449171458,双平台共存
0.1,27.0,0.3975152981185967,0.3975152981185967,0.6024847018814032,0.6024847018814032,0.6024847018814032,0.2049694037628066,市场倾斜
