mu,delta,final_x,final_y,cum_profit,cum_invest_cost,max_shortage_A
0.1,0.01,0.9997880161535037,0.9995573373548792,141.1556209967776,36.89400000000265,0.0
0.125,0.01,0.9998948460874708,0.9997796365465024,150.411013942251,35.28800000000242,0.0
0.15000000000000002,0.01,0.9999479258295579,0.9998905487171655,156.5606994614701,34.21000000000227,0.0
0.17500000000000002,0.01,0.9999743227552725,0.9999458574937579,160.94267540040138,33.46200000000216,0.0
0.2,0.01,0.9999873301966109,0.9999732067187256,164.265265613782,32.89000000000208,0.0
0.22500000000000003,0.01,0.999993735142027,0.999986719163716,166.89722730888172,32.42800000000202,0.0
0.25,0.01,0.9999969014963791,0.9999934158080349,169.0398789089673,32.05400000000197,0.0
0.275,0.01,0.9999984676021966,0.999996735818446,170.82790772263388,31.746000000001928,0.0
0.30000000000000004,0.01,0.999999241210765,0.9999983800667469,172.3576175049804,31.48200000000189,0.0
0.32500000000000007,0.01,0.9999996229456604,0.9999991930177938,173.7018740509553,31.240000000001857,0.0
0.3500000000000001,0.01,0.9999998130354681,0.9999995990129891,174.87495498272082,31.042000000001828,0.0
0.3750000000000001,0.01,0.9999999071650898,0.9999998006666101,175.92468909945262,30.866000000001804,0.0
0.4,0.01,0.9999999536671723,0.9999999003323853,176.89102120751517,30.69000000000178,0.0
0.42500000000000004,0.01,0.9999999770154026,0.9999999505024072,177.74376193998125,30.558000000001762,0.0
0.45000000000000007,0.01,0.9999999884812291,0.9999999751580264,178.55863104400228,30.40400000000174,0.0
0.4750000000000001,0.01,0.9999999942357146,0.9999999875603058,179.29933826046883,30.27200000000172,0.0
0.5000000000000001,0.01,0.9999999971241559,0.9999999937873917,179.97142837450517,30.162000000001704,0.0
0.5250000000000001,0.01,0.9999999985599635,0.9999999968876156,180.60081419387325,30.05200000000169,0.0
0.55,0.01,0.9999999992763997,0.9999999984356702,181.19063003611456,29.942000000001673,0.0
0.1,0.015000000000000001,0.9995702063237716,0.9991169396932864,139.1242552455994,37.246000000002695,0.0
0.125,0.015000000000000001,0.9997560132900039,0.9994972058000665,149.1224781537819,35.508000000002454,0.0
0.15000000000000002,0.015000000000000001,0.9998622272685318,0.9997153688353584,155.63791601760167,34.3860000000023,0.0
0.17500000000000002,0.015000000000000001,0.99992223399,0.999838972205351,160.27663254820226,33.57200000000218,0.0
0.2,0.015000000000000001,0.9999562079327277,0.9999091224995834,163.7444831437923,32.9780000000021,0.0
0.22500000000000003,0.015000000000000001,0.9999752964261936,0.999948647528324,166.48267314792577,32.49400000000203,0.0
0.25,0.015000000000000001,0.9999860912692078,0.9999710358215952,168.68575412629224,32.12000000000198,0.0
0.275,0.015000000000000001,0.9999921499177685,0.9999836243985073,170.54048351754125,31.790000000001935,0.0
0.30000000000000004,0.015000000000000001,0.999995575602457,0.9999907597780595,172.10461729274212,31.526000000001897,0.0
0.32500000000000007,0.015000000000000001,0.9999975013412084,0.999994772954398,173.4759215246044,31.284000000001864,0.0
0.3500000000000001,0.015000000000000001,0.9999985905434631,0.9999970488756378,174.67084155681266,31.086000000001835,0.0
0.3750000000000001,0.015000000000000001,0.9999992020528521,0.9999983270259446,175.7603775534611,30.888000000001806,0.0
0.4,0.015000000000000001,0.9999995495679393,0.9999990550233667,176.72007386019507,30.734000000001785,0.0
0.42500000000000004,0.015000000000000001,0.9999997449912615,0.999999464612269,177.6077099810813,30.580000000001764,0.0
0.45000000000000007,0.015000000000000001,0.9999998552170947,0.9999996957403507,178.4339227220911,30.426000000001743,0.0
0.4750000000000001,0.015000000000000001,0.9999999178776947,0.9999998273427158,179.18469162299377,30.294000000001724,0.0
0.5000000000000001,0.015000000000000001,0.9999999534998536,0.9999999022122188,179.8657771889733,30.18400000000171,0.0
0.5250000000000001,0.015000000000000001,0.9999999736132755,0.9999999445031056,180.50328324799543,30.074000000001693,0.0
0.55,0.015000000000000001,0.9999999849998068,0.9999999684292599,181.10047845799738,29.96400000000168,0.0
0.1,0.020000000000000004,0.9992813094976433,0.9985415154521008,136.84511409301345,37.64200000000269,0.0
0.125,0.020000000000000004,0.999550012672215,0.9990841553646204,147.70956670397803,35.75000000000249,0.0
0.15000000000000002,0.020000000000000004,0.9997197230980331,0.9994281179444714,154.6759575216478,34.540000000002316,0.0
0.17500000000000002,0.020000000000000004,0.9998258914720768,0.9996439327068363,159.54895598662992,33.704000000002196,0.0
0.2,0.020000000000000004,0.9998918223598489,0.9997783769021434,163.1957780820497,33.06600000000211,0.0
0.22500000000000003,0.020000000000000004,0.9999328672625813,0.999862236132633,166.02598056724415,32.58200000000204,0.0
0.25,0.020000000000000004,0.9999583211721018,0.9999143534325156,168.31637585399622,32.18600000000199,0.0
0.275,0.020000000000000004,0.9999741169082798,0.9999467502985947,170.2195598234761,31.856000000001945,0.0
0.30000000000000004,0.020000000000000004,0.9999839144640691,0.9999668738949287,171.84243277947192,31.570000000001905,0.0
0.32500000000000007,0.020000000000000004,0.9999900051504927,0.9999793970172183,173.2426875617014,31.328000000001868,0.0
0.3500000000000001,0.020000000000000004,0.999993783404709,0.9999871736289692,174.4825940838872,31.108000000001837,0.0
0.3750000000000001,0.020000000000000004,0.9999961386898344,0.9999920289824571,175.56941201828283,30.932000000001814,0.0
0.4,0.020000000000000004,0.9999975966311824,0.9999950354799848,176.56693995603194,30.75600000000179,0.0
0.42500000000000004,0.020000000000000004,0.9999985042994772,0.9999969091371171,177.4682446250341,30.602000000001766,0.0
0.45000000000000007,0.020000000000000004,0.9999990675466511,0.9999980719376049,178.30631151535562,30.448000000001745,0.0
0.4750000000000001,0.020000000000000004,0.9999994190689944,0.9999987983975824,179.06755309562428,30.31600000000173,0.0
0.5000000000000001,0.020000000000000004,0.999999638442838,0.9999992521299021,179.7579701297506,30.206000000001712,0.0
0.5250000000000001,0.020000000000000004,0.999999774708598,0.9999995338702229,180.403903315425,30.0960000000017,0.0
0.55,0.020000000000000004,0.9999998594187349,0.999999709133277,181.00870625291708,29.98600000000168,0.0
0.1,0.025,0.9989483675533207,0.9978863080524729,134.27721442075372,38.08200000000266,0.0
0.125,0.025,0.9992919895796947,0.9985727573081611,146.15864310852362,36.014000000002525,0.0
0.15000000000000002,0.025,0.9995262091988276,0.999042286562514,153.60363561745575,34.738000000002344,0.0
0.17500000000000002,0.025,0.9996833217144283,0.9993583068139791,158.77774261755647,33.836000000002215,0.0
0.2,0.025,0.9997885178225114,0.9995706263946843,162.59490327846655,33.17600000000213,0.0
0.22500000000000003,0.025,0.9998586962497011,0.9997126507422176,165.56866843454364,32.64800000000205,0.0
0.25,0.025,0.999905702980612,0.9998079852152646,167.92998820015893,32.252000000002,0.0
0.275,0.025,0.999936989851996,0.9998715473166424,169.9071779998115,31.90000000000195,0.0
0.30000000000000004,0.025,0.9999579132803987,0.9999141215074054,171.56975315730216,31.61400000000191,0.0
0.32500000000000007,0.025,0.999971888095694,0.9999425986979316,173.00103605714637,31.372000000001876,0.0
0.3500000000000001,0.025,0.9999812112281404,0.9999616075736867,174.26574592235758,31.152000000001845,0.0
0.3750000000000001,0.025,0.9999874374336292,0.9999743135856871,175.39462078040188,30.954000000001816,0.0
0.4,0.025,0.9999915987832637,0.9999828148784051,176.40910618544734,30.778000000001793,0.0
0.42500000000000004,0.025,0.9999943823946068,0.999988504982193,177.3248494101432,30.62400000000177,0.0
0.45000000000000007,0.025,0.9999962392263817,0.9999923024798885,178.17538585167918,30.47000000000175,0.0
0.4750000000000001,0.025,0.9999974835837105,0.9999948480681554,178.94759137813762,30.33800000000173,0.0
0.5000000000000001,0.025,0.9999983173020496,0.9999965547451815,179.6477461031169,30.228000000001714,0.0
0.5250000000000001,0.025,0.9999988719390536,0.9999976898969292,180.32432133677634,30.0960000000017,0.0
0.55,0.025,0.9999992458060416,0.9999984554621572,180.9151727569546,30.008000000001683,0.0
0.1,0.030000000000000006,0.9985998777894814,0.9972075195039463,131.32079643231128,38.61000000000262,0.0
0.125,0.030000000000000006,0.9990038991510899,0.9980071574906123,144.43118289684304,36.32200000000257,0.0
0.15000000000000002,0.030000000000000006,0.9992951510228878,0.9985856164732603,152.47931735169885,34.91400000000237,0.0
