b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
1.3125,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.7711449221904,1,平台A锁定
1.3499999999999999,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.76902450242963,1,平台A锁定
1.3875,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.76525239369045,1,平台A锁定
1.425,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.76001341308228,1,平台A锁定
1.4625,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.75346640493999,1,平台A锁定
1.5,1.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.74574880359543,1,平台A锁定
0.0,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.8910586434786025,0,平台B锁定
0.0375,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9094009862047114,0,平台B锁定
0.075,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.931261202162615,0,平台B锁定
0.11249999999999999,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.957393398954469,0,平台B锁定
0.15,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9888126099582326,0,平台B锁定
0.1875,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.026927500718553,0,平台B锁定
0.22499999999999998,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.0737675840596537,0,平台B锁定
0.2625,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.1323972296647167,0,平台B锁定
0.3,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.207731658905999,0,平台B锁定
0.33749999999999997,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.3083180789679707,0,平台B锁定
0.375,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.450798217477157,0,平台B锁定
0.4125,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.6735172124684947,0,平台B锁定
0.44999999999999996,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,4.09349336429589,0,平台B锁定
0.4875,2.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,5.56439014732277,0,平台B锁定
0.525,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.90563091652513,1,平台A锁定
0.5625,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.45456629774807,1,平台A锁定
0.6,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.72534265353136,1,平台A锁定
0.6375,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.89260614151095,1,平台A锁定
