t,x,y,q_u,q_m,D_u,D_m,P_u,P_m,ds_u,ds_m,inv_u,inv_m,shortage_A,shortage_B,revenue_rate,subsidy_cost_rate,invest_cost_rate,total_cost_rate,profit_rate,cum_revenue,cum_subsidy_cost,cum_invest_cost,cum_total_cost,cum_profit
0.0,0.35,0.35,0.0,0.0,0.11499999999999999,0.175,0.5992881635083561,0.6485108747389209,0.55,0.55,0.0,0.0,0.0,0.0,0.77,0.32725000000000004,0.0,0.32725000000000004,0.44275,0.0,0.0,0.0,0.0,0.0
0.030007501875468866,0.35747864490525066,0.3589553262421676,0.0,0.0,0.13924274878284382,0.19344559628060143,0.6194818722709995,0.6630821120383358,0.5490106433490163,0.5490106433490163,0.0,0.0,0.0,0.0,0.7882250363958517,0.3343709297927646,0.0,0.3343709297927646,0.4538541066030871,0.0231,0.009817500000000002,0.0,0.009817500000000002,0.0132825
0.06001500375093773,0.3653387417262231,0.3680791298160526,0.0,0.0,0.16408234880436645,0.2127401147432011,0.6397520697684025,0.6779988340179376,0.5480230663827286,0.5480230663827286,0.0,0.0,0.0,0.0,0.8070336975054863,0.3417155140613216,0.0,0.3417155140613216,0.46531818344416465,0.04674675109187555,0.019848627893782937,0.0,0.019848627893782937,0.026898123198092615
0.0900225056264066,0.3735711415674885,0.37737672094210917,0.0,0.0,0.18952696694459253,0.23286790950581787,0.6600112573610578,0.6931819638896984,0.5470372658997863,0.5470372658997863,0.0,0.0,0.0,0.0,0.8264232066980195,0.34928108539627095,0.0,0.34928108539627095,0.47714212130174855,0.07095776201704014,0.030100093315622585,0.0,0.030100093315622585,0.040857668701417556
0.12003000750187547,0.3821643450412956,0.3868508782305368,0.0,0.0,0.2155775189785334,0.25380736790245684,0.6801630722488271,0.7085445531191801,0.5460532387045972,0.5460532387045972,0.0,0.0,0.0,0.0,0.8463853989179397,0.3570627201199287,0.0,0.3570627201199287,0.48932267879801106,0.09575045821798073,0.040578525877510714,0.0,0.040578525877510714,0.05517193234047001
0.15003750937734434,0.3911043068575215,0.39650168847719613,0.0,0.0,0.2422271873813494,0.275530439560959,0.7001044216561442,0.723993208289175,0.5450709816073179,0.5450709816073179,0.0,0.0,0.0,0.0,0.8669063330301569,0.365053094852245,0.0,0.365053094852245,0.5018532381779118,0.12114202018551892,0.05129040748110857,0.0,0.05129040748110857,0.06985161270441034
0.1800450112528132,0.4003743103014802,0.4063264340715555,0.0,0.0,0.2694610883463159,0.29800232906258073,0.7197282030438655,0.7394300138164949,0.5440904914238426,0.5440904914238426,0.0,0.0,0.0,0.0,0.8879660311873467,0.37324239846957274,0.0,0.37324239846957274,0.514723632717774,0.14714921017642363,0.06224200032667592,0.0,0.06224200032667592,0.0849072098497477
0.21005251312828208,0.40995492708375175,0.41631954146390365,0.0,0.0,0.29725612803103774,0.32118138987524836,0.7389264937705051,0.7547548856389776,0.543111764975793,0.543111764975793,0.0,0.0,0.0,0.0,0.9095383768404361,0.3816183120697194,0.0,0.3816183120697194,0.5279200647707167,0.17378819111204402,0.07343927228076311,0.0,0.07343927228076311,0.10034891883128091
0.24006001500375093,0.41982407408435435,0.42647260178915586,0.0,0.0,0.3255810804266601,0.3450192481537955,0.7575940304416807,0.769868239942795,0.5421347990905089,0.5421347990905089,0.0,0.0,0.0,0.0,0.9315911962313415,0.3901660665053779,0.0,0.3901660665053779,0.5414251297259636,0.2010743424172571,0.08488782164285469,0.0,0.08488782164285469,0.11618652077440242
0.2700675168792198,0.4299571727750741,0.43677447093376504,0.0,0.0,0.35439690722960937,0.369461171618067,0.7756317485987417,0.7846738166044815,0.5411595906010362,0.5411595906010362,0.0,0.0,0.0,0.0,0.9540865378955921,0.3988685825639009,0.0,0.3988685825639009,0.5552179553316912,0.22902207830419735,0.09659280363801602,0.0,0.09659280363801602,0.13242927466618132
0.30007501875468867,0.44032741004978415,0.4472114513038865,0.0,0.0,0.38365732450033807,0.3944466820976299,0.7929501276991024,0.7990814674837876,0.5401861363461183,0.5401861363461183,0.0,0.0,0.0,0.0,0.976981151614448,0.4077066932982968,0.0,0.4077066932982968,0.5692744583161512,0.2576446744410651,0.10855886111493304,0.0,0.10855886111493304,0.14908581332613205
0.3300825206301575,0.4509060915792637,0.4577675517892835,0.0,0.0,0.41330960325409744,0.4199103922233543,0.8094720915361943,0.8130097115595564,0.5392144331701851,0.5392144331701851,0.0,0.0,0.0,0.0,1.0002271537264038,0.41665944193270277,0.0,0.41665944193270277,0.583567711793701,0.2869541089894985,0.12079006191388195,0.0,0.12079006191388195,0.16616404707561658
0.3600900225056264,0.4616630715779716,0.4684248165823917,0.0,0.0,0.44329557351006865,0.44578302937048175,0.8251352518708004,0.8263878752048498,0.5382444779233427,0.5382444779233427,0.0,0.0,0.0,0.0,1.0237728514768416,0.42570444291333204,0.0,0.42570444291333204,0.5980684085635095,0.31696092360129063,0.13328984517186304,0.0,0.13328984517186304,0.18367107842942762
0.39009752438109524,0.47256723698675646,0.4791637083410655,0.0,0.0,0.47355278597329853,0.4719925956054088,0.8398933482646673,0.8391576751391189,0.5372762674613631,0.5372762674613631,0.0,0.0,0.0,0.0,1.047563686996035,0.4348182888186088,0.0,0.4348182888186088,0.6127453981774262,0.3476741091455959,0.146060978459263,0.0,0.146060978459263,0.2016131306863329
0.42010502625656415,0.48358702032509376,0.4899635273450071,0.0,0.0,0.5040157744362386,0.49846560296836573,0.8537168195514645,0.8512741577974169,0.5363097986456746,0.5363097986456746,0.0,0.0,0.0,0.0,1.0715432531391023,0.443976982623283,0.0,0.443976982623283,0.6275662705158193,0.37910101975547694,0.15910552712382126,0.0,0.15910552712382126,0.2199954926316557
0.450112528132033,0.4946909143018849,0.5008028462585794,0.0,0.0,0.5346173565148843,0.5251283200764107,0.8665925285366703,0.8627059728989779,0.5353450683433513,0.5353450683433513,0.0,0.0,0.0,0.0,1.0956543298121801,0.4531563736217816,0.0,0.4531563736217816,0.6424979561903985,0.41124731734965003,0.17242483660251975,0.0,0.17242483660251975,0.23882248074713025
0.48012003000750186,0.5058479627289284,0.5116599400577914,0.0,0.0,0.5652899109302659,0.5519079689138549,0.878522737940566,0.8734350207678108,0.5343820734271024,0.5343820734271024,0.0,0.0,0.0,0.0,1.119839890798278,0.46233257622147084,0.0,0.46233257622147084,0.6575073145768072,0.44411694724401546,0.1860195278111732,0.0,0.1860195278111732,0.2580974194328422
0.5101275318829708,0.5170282059852775,0.5225131924790919,0.0,0.0,0.5959665757177225,0.5787338189853641,0.8895234919000313,0.8834555636441965,0.5334208107752632,0.5334208107752632,0.0,0.0,0.0,0.0,1.1440440369601879,0.4714823535599487,0.0,0.4714823535599487,0.6725616834002391,0.4777121439679638,0.19988950509781733,0.0,0.19988950509781733,0.2778226388701464
0.5401350337584396,0.5282030645627201,0.533341463614045,0.0,0.0,0.6265823222268518,0.6055381382042466,0.899622588086046,0.8927729250511656,0.5324612772717838,0.5324612772717838,0.0,0.0,0.0,0.0,1.1682128208995741,0.48058345197689256,0.0,0.48058345197689256,0.6876293689226816,0.5120334650767694,0.2140339757046158,0.0,0.2140339757046158,0.2979994893721536
0.5701425356339085,0.53934565026842,0.5441244074571586,0.0,0.0,0.6570748728376106,0.632256974071639,0.9088573305602694,0.9014019162475321,0.5315034698062199,0.5315034698062199,0.0,0.0,0.0,0.0,1.1922949392170104,0.4896148771468056,0.0,0.4896148771468056,0.7026800620702047,0.5470798497037566,0.22845147926392256,0.0,0.22845147926392256,0.31862837043983405
0.6001500375093773,0.5504310006771754,0.5548427327208698,0.0,0.0,0.6873854441423974,0.6588307529885079,0.9172722371143899,0.9093651264028889,0.5305473852737221,0.5305473852737221,0.0,0.0,0.0,0.0,1.2162422799422192,0.49855710752116483,0.0,0.49855710752116483,0.7176851724210545,0.5828486978802668,0.24313992557832673,0.0,0.24313992557832673,0.3397087723019402
0.6301575393848462,0.5614362377702918,0.5654784045313304,0.0,0.0,0.7174593103353654,0.6852046983812754,0.9249168437970924,0.9166911973205125,0.5295930205750266,0.5295930205750266,0.0,0.0,0.0,0.0,1.2400103232078883,0.5073922451099627,0.0,0.5073922451099627,0.7326180780979256,0.6193359662785334,0.25809663880396166,0.0,0.25809663880396166,0.3612393274745718
0.660165041260315,0.5723406559510958,0.5760147883150059,0.0,0.0,0.7472461925480058,0.7113290786761384,0.9318437110616514,0.9234131793873187,0.5286403726164438,0.5286403726164438,0.0,0.0,0.0,0.0,1.2635584019291028,0.5161041071951058,0.0,0.5161041071951058,0.747454294733997,0.65653627597477,0.27331840615726055,0.0,0.27331840615726055,0.3832178698175096
0.6901725431357839,0.5831257476044125,0.5864367400471753,0.0,0.0,0.7767004882252768,0.7371593035422626,0.9381066969995208,0.9295670379348951,0.5276894383098499,0.5276894383098499,0.0,0.0,0.0,0.0,1.2868498356610227,0.5246782651376851,0.0,0.5246782651376851,0.7621715705233376,0.6944430280326431,0.2888015293731137,0.0,0.2888015293731137,0.40564149865952953
0.7201800450112528,0.5937751760862657,0.5967306489838069,0.0,0.0,0.8057813601769452,0.7626558912371108,0.9437595282273479,0.9351903524181652,0.5267402145726758,0.5267402145726758,0.0,0.0,0.0,0.0,1.3098519548668341,0.5331020380067267,0.0,0.5331020380067267,0.7767499168601074,0.7330485231024738,0.30454187732724425,0.0,0.30454187732724425,0.4285066457752297
0.7501875468867216,0.6042747066504982,0.6068844400868376,0.0,0.0,0.8344527078615568,0.7877843316723127,0.9488546709177882,0.9403212275133236,0.5257926983278974,0.5257926983278974,0.0,0.0,0.0,0.0,1.3325360347547033,0.5413644494266776,0.0,0.5413644494266776,0.7911715853280257,0.7723440817484788,0.3205349384674461,0.0,0.3205349384674461,0.4518091432810329
0.7801950487621905,0.6146121055785169,0.6168875437096322,0.0,0.0,0.8626830441964014,0.8125148695158756,0.9534424841719558,0.9449974168396484,0.5248468865040258,0.5248468865040258,0.0,0.0,0.0,0.0,1.3548771580300754,0.5494561559916594,0.0,0.5494561559916594,0.8054210020384159,0.8123201627911198,0.3367758719502464,0.0,0.3367758719502464,0.4755442908408737
0.8102025506376594,0.62477701693632,0.6267308399035326,0.0,0.0,0.8904453002717352,0.8368222298595034,0.9575706250726143,0.9492556468700332,0.5239027760350969,0.5239027760350969,0.0,0.0,0.0,0.0,1.3768540248205592,0.5573693550277337,0.0,0.5573693550277337,0.8194846697928255,0.8529664775320221,0.3532595566299962,0.0,0.3532595566299962,0.4997069209020262
0.8402100525131283,0.6347608251804089,0.6364065841125276,0.0,0.0,0.9177165783209327,0.8606853062777435,0.9612836681937285,0.9531311203118213,0.522960363860662,0.522960363860662,0.0,0.0,0.0,0.0,1.3984487261154421,0.5650976785924002,0.0,0.5650976785924002,0.8333510475230419,0.8942720982766389,0.3699806372808282,0.0,0.3699806372808282,0.5242914609958109
0.8702175543885972,0.6445565104708084,0.6459083201985064,0.0,0.0,0.9444778706375971,0.8840868279666476,0.9646229006015317,0.9566571739929711,0.5220196469257775,0.5220196469257775,0.0,0.0,0.0,0.0,1.4196464947090162,0.5726360795465478,0.0,0.5726360795465478,0.8470104151624683,0.9362255600601022,0.3869335676386002,0.0,0.3869335676386002,0.5492919924215022
0.900225056264066,0.6541585021747301,0.6552307858123404,0.0,0.0,0.9707137592179774,0.9070130194366259,0.9676262549855403,0.9598650651072986,0.5210806221809954,0.5210806221809954,0.0,0.0,0.0,0.0,1.4404354451495385,0.5799807144434703,0.0,0.5799807144434703,0.8604547307060681,0.9788149549013726,0.40411265002499663,0.0,0.40411265002499663,0.5747023048763762
0.9302325581395349,0.6635625347590545,0.6643698141911891,0.0,0.0,0.9964121080207337,0.929453263196056,0.9703283472126021,0.9627838606154345,0.5201432865823525,0.5201432865823525,0.0,0.0,0.0,0.0,1.4608063117884815,0.5871288269395537,0.0,0.5871288269395537,0.8736774848489278,1.0220280182558588,0.4215120714583007,0.0,0.4215120714583007,0.6005159467975583
0.9602400600150037,0.6727655091326609,0.6733222355839165,0.0,0.0,1.0215637570590919,0.9513997731486419,0.9727605892835658,0.9654404068574084,0.519207637091362,0.519207637091362,0.0,0.0,0.0,0.0,1.4807521918333606,0.5940786344954077,0.0,0.5940786344954077,0.8866735573379529,1.0658522076095132,0.4391259362664873,0.0,0.4391259362664873,0.626726271343026
0.9902475618904726,0.681765361537188,0.6820857807221212,0.0,0.0,1.046162225176687,0.9728472841104389,0.9749513536549872,0.9678593593751698,0.5182736706750022,0.5182736706750022,0.0,0.0,0.0,0.0,1.5002682984037334,0.6008292203314294,0.0,0.6008292203314294,0.899439078072304,1.110274773364514,0.45694829530134956,0.0,0.45694829530134956,0.6533264780631647
1.0202550637659416,0.690560941300722,0.6906589880817127,0.0,0.0,1.0702034263521787,0.9937927609480077,0.976926169684168,0.9700632561108876,0.5173413843057074,0.5173413843057074,0.0,0.0,0.0,0.0,1.519351726998777,0.6073804319356093,0.0,0.6073804319356093,0.9119712950631678,1.155282822316626,0.47497317191129246,0.0,0.47497317191129246,0.6803096504053338
1.0502625656414104,0.6991518981522253,0.6990411161225879,0.0,0.0,1.093685402731682,1.014235129327103,0.978707937283167,0.972072620234952,0.5164107749613583,0.5164107749613583,0.0,0.0,0.0,0.0,1.5380012374993308,0.613732786888443,0.0,0.613732786888443,0.9242684506108878,1.2008633741265893,0.49319458486936074,0.0,0.49319458486936074,0.7076687892572288
1.0802700675168793,0.7075385793261536,0.7072320612459588,0.0,0.0,1.1166080762786497,1.0341750289005582,0.9803171465929742,0.9739060816839561,0.5154818396252716,0.5154818396252716,0.0,0.0,0.0,0.0,1.5562170528213042,0.6198873863572532,0.0,0.6198873863572532,0.936329666464051,1.247003411251569,0.511606568476014,0.0,0.511606568476014,0.7353968427755554
1.1102775693923481,0.7157219363441583,0.7152322818590987,0.0,0.0,1.1389730199201065,1.0536145889040562,0.9817720955800315,0.9755805089616749,0.5145545752861905,0.5145545752861905,0.0,0.0,0.0,0.0,1.5740006745750765,0.625845836303546,0.0,0.625845836303546,0.9481548382715306,1.2936899228362082,0.5302031900667317,0.0,0.5302031900667317,0.7634867327694769
1.140285071267817,0.7237034411212344,0.723042728672176,0.0,0.0,1.1607832483121145,1.0725572255168316,0.983089099943423,0.977111144845489,0.513628978938275,0.513628978938275,0.0,0.0,0.0,0.0,1.5913547155278456,0.6316101762247431,0.0,0.6316101762247431,0.9597445393031024,1.3409099430734606,0.5489785651558381,0.0,0.5489785651558381,0.7919313779176228
1.1702925731432858,0.7314850108859001,0.7306647811573754,0.0,0.0,1.182043027801743,1.09100745993158,0.9842826916660392,0.9785117413567279,0.512705047581092,0.512705047581092,0.0,0.0,0.0,0.0,1.6082827482747506,0.6371828150990972,0.0,0.6371828150990972,0.9710999331756534,1.388650584539296,0.5679268704425804,0.0,0.5679268704425804,0.8207237140967159
1.2003000750187547,0.7390689413093043,0.738100189963356,0.0,0.0,1.2027577047863125,1.1089707558198927,0.9853658040251285,0.9797946907285886,0.511782778219606,0.511782778219606,0.0,0.0,0.0,0.0,1.6247891692653316,0.6425664741047578,0.0,0.6425664741047578,0.9822226951605738,1.4368990669875386,0.5870423548955533,0.0,0.5870423548955533,0.8498567120919854
1.2303075768942235,0.746457847190779,0.745351024986313,0.0,0.0,1.2229335514267095,1.1264533747388832,0.9863499419772793,0.9809711501829937,0.5108621678641687,0.5108621678641687,0.0,0.0,0.0,0.0,1.6408790771743544,0.6477641356279407,0.0,0.6477641356279407,0.9931149415464138,1.4856427420654985,0.6063193491186961,0.0,0.6063193491186961,0.8793233929468026
