t,x,y,q_u,q_m,D_u,D_m,P_u,P_m,ds_u,ds_m,inv_u,inv_m,shortage_A,shortage_B,revenue_rate,subsidy_cost_rate,invest_cost_rate,total_cost_rate,profit_rate,cum_revenue,cum_subsidy_cost,cum_invest_cost,cum_total_cost,cum_profit
0.0,0.35,0.35,0.0,0.0,-0.43500000000000005,0.4749999999999999,0.17909367666214976,0.8405733129219832,0.0,0.85,0.0,0.0,0.0,0.0,0.77,0.26775,0.0,0.26775,0.5022500000000001,0.0,0.0,0.0,0.0,0.0
0.030007501875468866,0.3448728102998645,0.36471719938765945,0.0,0.0,-0.40224231631968504,0.4705752145602201,0.1965736882402287,0.8384869740621348,0.0,0.8484709942666614,0.0,0.0,0.0,0.0,0.7825334495650558,0.27850676831153964,0.0,0.27850676831153964,0.5040266812535161,0.0231,0.0080325,0.0,0.0080325,0.015067500000000003
0.06001500375093773,0.3404238366380754,0.3789302926278937,0.0,0.0,-0.37035537937401747,0.46725755854522355,0.2147978532841003,0.8369082409904286,0.0,0.8469447389551259,0.0,0.0,0.0,0.008506455989818279,0.7951401877915478,0.2888397159947288,0.0,0.2888397159947288,0.506300471796819,0.04657600348695167,0.01638770304934619,0.0,0.01638770304934619,0.030188300437605488
0.0900225056264066,0.33665505713745614,0.39266963107876973,0.0,0.0,-0.3392653568422246,0.4650661589321486,0.2337191173429012,0.8358586477052966,0.0,0.8454212291178514,0.0,0.0,0.0,0.026014573941313596,0.8078586144319798,0.2987741179294801,0.0,0.2987741179294801,0.5090844965024997,0.07043020912069811,0.025052894529188054,0.0,0.025052894529188054,0.04537731459151006
0.12003000750187547,0.3335669789436195,0.40596530157756555,0.0,0.0,-0.3088997867420329,0.46401706849221735,0.2532885927052294,0.8353542568086806,0.0,0.8439004598161957,0.0,0.0,0.0,0.04239832263394597,0.8207253408366981,0.3083348742036553,0.0,0.3083348742036553,0.5123904666330428,0.0946659675536575,0.03401611806707246,0.0,0.03401611806707246,0.06064984948658505
0.15003750937734434,0.3311586273564678,0.418846970234499,0.0,0.0,-0.27918795775896843,0.46412316595058545,0.2734560917819037,0.8354053237841454,0.0,0.8423824261204004,0.0,0.0,0.0,0.05768834287803129,0.8337749916378665,0.31754639426338477,0.0,0.31754639426338477,0.5162285973744818,0.11928772777875844,0.04326616429318211,0.0,0.04326616429318211,0.07602156348557633
0.1800450112528132,0.32942755128923085,0.43134372084098843,0.0,0.0,-0.2500612943370123,0.4653940861085307,0.29417042639683044,0.8360160564565717,0.0,0.8408671231095748,0.0,0.0,0.0,0.07191616955175764,0.847040016298417,0.32643247825344734,0.0,0.32643247825344734,0.5206075380449696,0.14430097752789445,0.052792556121083654,0.0,0.052792556121083654,0.09150842140681079
0.21005251312828208,0.32836983754245885,0.44348389090945595,0.0,0.0,-0.2214537430460763,0.4678361664113258,0.31537947708976993,0.8371844678337302,0.0,0.8393545458716801,0.0,0.0,0.0,0.0851140533669971,0.860550506633806,0.3350161978701409,0.0,0.3350161978701409,0.525534308763665,0.16971217801684696,0.06258553046868708,0.0,0.06258553046868708,0.10712664754815987
0.24006001500375093,0.32798012672887816,0.45529490821718416,0.0,0.0,-0.19330215691431896,0.471452397069862,0.3370300545042344,0.8389023204670442,0.0,0.8378446895035135,0.0,0.0,0.0,0.097314781488306,0.874334016589499,0.3433197789069816,0.0,0.3433197789069816,0.5310142376825174,0.19552869321586114,0.07263601640479131,0.0,0.07263601640479131,0.12289267681106983
0.2700675168792198,0.32825162456213886,0.46680313058468,0.0,0.0,-0.1655466743156986,0.47624236352731,0.35906759066524135,0.8411551615303253,0.0,0.8363375491106922,0.0,0.0,0.0,0.10855150602254118,0.8884153812637549,0.3513644875353507,0.0,0.3513644875353507,0.5370508937284042,0.2217587137135461,0.08293560977200076,0.0,0.08293560977200076,0.13882310394154534
