0.000000,0.000000,0.000031,0.031703,0.452523,0.613647,0.705521,0.767682,0.813086,0.847658,0.874634,0.896006,0.913106,0.926881,0.938029,0.947083,0.954454,0.960467,0.965380,0.969398,0.972688,0.975384,0.977594,0.979407,0.980895,0.982117,0.983120,0.983944,0.984621,0.985178,0.985636,0.986012,0.986321,0.986575,0.986784,0.986956,0.987098,0.987214,0.987310,0.987389,0.987453,0.987507,0.987550,0.987586,0.987616,0.987640,0.987661,0.987677,0.987691,0.987702,0.987711
0.000000,0.000000,0.000068,0.075797,0.490944,0.635007,0.720086,0.778520,0.821609,0.854634,0.880525,0.901109,0.917621,0.930948,0.941749,0.950528,0.957681,0.963519,0.968288,0.972190,0.975384,0.978000,0.980144,0.981903,0.983345,0.984529,0.985501,0.986298,0.986953,0.987491,0.987933,0.988296,0.988594,0.988839,0.989040,0.989206,0.989341,0.989453,0.989545,0.989620,0.989683,0.989733,0.989775,0.989810,0.989838,0.989861,0.989881,0.989896,0.989909,0.989920,0.989929
0.000000,0.000000,0.000148,0.154280,0.522078,0.652975,0.732379,0.787649,0.828761,0.860465,0.885432,0.905346,0.921360,0.934308,0.944815,0.953365,0.960335,0.966025,0.970675,0.974480,0.977594,0.980144,0.982235,0.983948,0.985353,0.986505,0.987451,0.988226,0.988863,0.989386,0.989814,0.990167,0.990456,0.990693,0.990888,0.991048,0.991180,0.991288,0.991376,0.991449,0.991509,0.991558,0.991598,0.991632,0.991659,0.991681,0.991700,0.991715,0.991727,0.991737,0.991746
0.000000,0.000000,0.000314,0.246009,0.547934,0.668211,0.742811,0.795370,0.834784,0.865354,0.889529,0.908871,0.924461,0.937088,0.947347,0.955702,0.962518,0.968085,0.972636,0.976359,0.979407,0.981903,0.983948,0.985624,0.986998,0.988124,0.989048,0.989806,0.990427,0.990937,0.991356,0.991699,0.991981,0.992212,0.992402,0.992558,0.992686,0.992790,0.992877,0.992947,0.993005,0.993053,0.993092,0.993124,0.993150,0.993172,0.993190,0.993204,0.993216,0.993226,0.993234
0.000000,0.000000,0.000655,0.318836,0.569732,0.681216,0.751703,0.801923,0.839869,0.869462,0.892956,0.911809,0.927037,0.939390,0.949440,0.957631,0.964317,0.969780,0.974247,0.977903,0.980895,0.983345,0.985353,0.986998,0.988346,0.989451,0.990357,0.991100,0.991709,0.992209,0.992618,0.992954,0.993230,0.993456,0.993642,0.993794,0.993919,0.994021,0.994105,0.994174,0.994231,0.994277,0.994315,0.994347,0.994372,0.994393,0.994411,0.994425,0.994436,0.994446,0.994454
0.000000,0.000000,0.001344,0.370490,0.588306,0.692378,0.759313,0.807501,0.844175,0.872921,0.895829,0.914261,0.929180,0.941300,0.951171,0.959223,0.965799,0.971175,0.975572,0.979171,0.982117,0.984529,0.986505,0.988124,0.989451,0.990538,0.991429,0.992160,0.992759,0.993250,0.993653,0.993983,0.994253,0.994475,0.994657,0.994807,0.994929,0.995030,0.995112,0.995179,0.995235,0.995280,0.995318,0.995348,0.995373,0.995394,0.995411,0.995424,0.995436,0.995445,0.995453
0.000000,0.000000,0.002711,0.409288,0.604265,0.702003,0.765847,0.812263,0.847828,0.875839,0.898240,0.916311,0.930964,0.942885,0.952604,0.960538,0.967022,0.972324,0.976662,0.980213,0.983120,0.985501,0.987451,0.989048,0.990357,0.991429,0.992308,0.993029,0.993619,0.994103,0.994500,0.994825,0.995092,0.995310,0.995489,0.995636,0.995757,0.995855,0.995936,0.996003,0.996057,0.996102,0.996138,0.996168,0.996193,0.996213,0.996230,0.996243,0.996254,0.996263,0.996271
0.000000,0.000000,0.005377,0.440404,0.618070,0.710335,0.771475,0.816337,0.850933,0.878305,0.900267,0.918025,0.932451,0.944202,0.953791,0.961626,0.968031,0.973271,0.977559,0.981070,0.983944,0.986298,0.988226,0.989806,0.991100,0.992160,0.993029,0.993741,0.994324,0.994802,0.995194,0.995515,0.995778,0.995994,0.996171,0.996316,0.996434,0.996532,0.996611,0.996677,0.996731,0.996774,0.996810,0.996840,0.996864,0.996884,0.996900,0.996914,0.996925,0.996934,0.996941
0.000000,0.000000,0.010466,0.466349,0.630079,0.717574,0.776334,0.819830,0.853576,0.880392,0.901972,0.919461,0.933691,0.945297,0.954776,0.962525,0.968864,0.974051,0.978298,0.981774,0.984621,0.986953,0.988863,0.990427,0.991709,0.992759,0.993619,0.994324,0.994902,0.995375,0.995762,0.996080,0.996340,0.996554,0.996729,0.996872,0.996989,0.997086,0.997164,0.997229,0.997282,0.997325,0.997361,0.997390,0.997414,0.997434,0.997450,0.997463,0.997474,0.997482,0.997490
0.000000,0.000000,0.019925,0.488459,0.640574,0.723882,0.780539,0.822830,0.855831,0.882159,0.903408,0.920665,0.934726,0.946208,0.955592,0.963269,0.969552,0.974695,0.978906,0.982354,0.985178,0.987491,0.989386,0.990937,0.992209,0.993250,0.994103,0.994802,0.995375,0.995844,0.996228,0.996543,0.996801,0.997012,0.997186,0.997328,0.997444,0.997539,0.997617,0.997681,0.997734,0.997777,0.997812,0.997841,0.997864,0.997884,0.997899,0.997912,0.997923,0.997932,0.997939
0.000000,0.000001,0.036826,0.507558,0.649785,0.729393,0.784186,0.825411,0.857755,0.883658,0.904619,0.921674,0.935591,0.946965,0.956270,0.963885,0.970120,0.975226,0.979407,0.982831,0.985636,0.987933,0.989814,0.991356,0.992618,0.993653,0.994500,0.995194,0.995762,0.996228,0.996610,0.996922,0.997178,0.997388,0.997560,0.997701,0.997816,0.997911,0.997988,0.998051,0.998103,0.998146,0.998181,0.998209,0.998233,0.998252,0.998268,0.998281,0.998291,0.998300,0.998307
0.000000,0.000001,0.065089,0.524212,0.657897,0.734221,0.787354,0.827635,0.859400,0.884930,0.905641,0.922522,0.936314,0.947596,0.956832,0.964396,0.970590,0.975663,0.979819,0.983223,0.986012,0.988296,0.990167,0.991699,0.992954,0.993983,0.994825,0.995515,0.996080,0.996543,0.996922,0.997233,0.997487,0.997696,0.997866,0.998006,0.998121,0.998215,0.998292,0.998355,0.998406,0.998449,0.998483,0.998512,0.998535,0.998554,0.998569,0.998582,0.998593,0.998601,0.998608
0.000000,0.000002,0.107324,0.538841,0.665063,0.738458,0.790111,0.829552,0.860808,0.886011,0.906504,0.923233,0.936918,0.948122,0.957299,0.964818,0.970978,0.976025,0.980159,0.983546,0.986321,0.988594,0.990456,0.991981,0.993230,0.994253,0.995092,0.995778,0.996340,0.996801,0.997178,0.997487,0.997740,0.997948,0.998118,0.998257,0.998371,0.998464,0.998540,0.998603,0.998654,0.998696,0.998731,0.998759,0.998782,0.998801,0.998816,0.998829,0.998839,0.998848,0.998855
0.000000,0.000002,0.160521,0.551765,0.671412,0.742185,0.792513,0.831209,0.862014,0.886930,0.907232,0.923831,0.937423,0.948560,0.957687,0.965168,0.971299,0.976323,0.980439,0.983812,0.986575,0.988839,0.990693,0.992212,0.993456,0.994475,0.995310,0.995994,0.996554,0.997012,0.997388,0.997696,0.997948,0.998154,0.998323,0.998462,0.998575,0.998668,0.998744,0.998806,0.998857,0.998899,0.998933,0.998961,0.998984,0.999003,0.999019,0.999031,0.999042,0.999050,0.999057
0.000000,0.000004,0.215329,0.563240,0.677051,0.745468,0.794610,0.832641,0.863047,0.887712,0.907848,0.924334,0.937846,0.948925,0.958010,0.965458,0.971564,0.976569,0.980670,0.984031,0.986784,0.989040,0.990888,0.992402,0.993642,0.994657,0.995489,0.996171,0.996729,0.997186,0.997560,0.997866,0.998118,0.998323,0.998492,0.998629,0.998742,0.998835,0.998911,0.998973,0.999024,0.999065,0.999099,0.999127,0.999150,0.999169,0.999184,0.999197,0.999207,0.999215,0.999222
0.000000,0.000006,0.263409,0.573470,0.682070,0.748364,0.796441,0.833880,0.863934,0.888377,0.908369,0.924757,0.938200,0.949230,0.958278,0.965699,0.971783,0.976772,0.980860,0.984211,0.986956,0.989206,0.991048,0.992558,0.993794,0.994807,0.995636,0.996316,0.996872,0.997328,0.997701,0.998006,0.998257,0.998462,0.998629,0.998767,0.998880,0.998972,0.999047,0.999109,0.999160,0.999201,0.999235,0.999263,0.999286,0.999304,0.999320,0.999332,0.999342,0.999351,0.999358
0.000000,0.000009,0.302566,0.582623,0.686547,0.750924,0.798043,0.834952,0.864694,0.888944,0.908810,0.925112,0.938496,0.949483,0.958500,0.965898,0.971965,0.976939,0.981017,0.984359,0.987098,0.989341,0.991180,0.992686,0.993919,0.994929,0.995757,0.996434,0.996989,0.997444,0.997816,0.998121,0.998371,0.998575,0.998742,0.998880,0.998992,0.999084,0.999159,0.999221,0.999271,0.999313,0.999346,0.999374,0.999397,0.999416,0.999431,0.999443,0.999453,0.999462,0.999469
