u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,step,seed,experiment,version,removed_mechanism,u0,m0,subsidy_policy,allow_multi_home,multi_home_share
0.33,0.31600000000000006,0.556,0.06,0.3,0.64,0.32300000000000006,0.562658,280.0,2,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.30333333333333334,0.32266666666666666,0.556,0.08,0.31333333333333335,0.6066666666666667,0.313,0.5699380000000001,420.0,3,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.38333333333333336,0.41200000000000003,0.45866666666666667,0.15333333333333332,0.2,0.6466666666666666,0.3976666666666667,0.5209442222222223,560.0,4,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.5266666666666666,0.48133333333333334,0.39466666666666667,0.23333333333333334,0.14666666666666667,0.62,0.504,0.500032,700.0,5,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.6633333333333333,0.5840000000000001,0.2906666666666667,0.3333333333333333,0.04,0.6266666666666667,0.6236666666666667,0.5305868888888889,840.0,6,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.8633333333333333,0.6880000000000001,0.21466666666666667,0.49333333333333335,0.02,0.4866666666666667,0.7756666666666667,0.6519842222222223,980.0,7,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7613333333333333,0.16133333333333336,0.6066666666666667,0.006666666666666667,0.38666666666666666,0.849,0.7436019999999999,1120.0,8,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.82,0.12,0.7,0.0,0.3,0.8883333333333333,0.8016055555555555,1260.0,9,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.98,0.8039999999999999,0.13066666666666668,0.6733333333333333,0.0,0.32666666666666666,0.8919999999999999,0.8073279999999998,1400.0,10,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7826666666666667,0.14933333333333335,0.6466666666666666,0.013333333333333334,0.34,0.873,0.7782579999999999,1540.0,11,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.8293333333333334,0.11600000000000002,0.72,0.006666666666666667,0.2733333333333333,0.8963333333333334,0.8141602222222224,1680.0,12,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7973333333333333,0.13733333333333334,0.6666666666666666,0.006666666666666667,0.32666666666666666,0.8736666666666666,0.7792535555555555,1820.0,13,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7586666666666666,0.16533333333333333,0.6066666666666667,0.013333333333333334,0.38,0.856,0.7534719999999999,1960.0,14,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.8053333333333333,0.132,0.68,0.006666666666666667,0.31333333333333335,0.881,0.790322,2100.0,15,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9766666666666667,0.82,0.12,0.7,0.0,0.3,0.8983333333333333,0.8173388888888888,2240.0,16,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.8733333333333333,0.7787555555555554,2380.0,17,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7693333333333334,0.15600000000000003,0.62,0.006666666666666667,0.37333333333333335,0.8696666666666667,0.773306888888889,2520.0,18,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7933333333333333,0.14,0.66,0.006666666666666667,0.3333333333333333,0.8733333333333333,0.7787555555555554,2660.0,19,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.776,0.14933333333333335,0.6266666666666667,0.0,0.37333333333333335,0.8696666666666667,0.773306888888889,2800.0,20,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.87,0.7738,2940.0,21,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9833333333333333,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.8816666666666666,0.7913388888888888,3080.0,22,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.865,0.7664500000000001,3220.0,23,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.772,0.152,0.62,0.0,0.38,0.866,0.7679119999999999,3360.0,24,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.98,0.768,0.15466666666666667,0.6133333333333333,0.0,0.38666666666666666,0.874,0.779752,3500.0,25,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7773333333333333,0.15066666666666667,0.6333333333333333,0.006666666666666667,0.36,0.8736666666666666,0.7792535555555555,3640.0,26,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7773333333333333,0.15066666666666667,0.6333333333333333,0.006666666666666667,0.36,0.8736666666666666,0.7792535555555555,3780.0,27,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7773333333333333,0.15066666666666667,0.6333333333333333,0.006666666666666667,0.36,0.8653333333333333,0.7669368888888888,3920.0,28,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7653333333333333,0.15866666666666668,0.6133333333333333,0.006666666666666667,0.38,0.8693333333333333,0.7728142222222221,4060.0,29,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.756,0.16266666666666668,0.5933333333333334,0.0,0.4066666666666667,0.853,0.7492179999999999,4200.0,30,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.796,0.136,0.66,0.0,0.34,0.878,0.785768,4340.0,31,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.98,0.7546666666666667,0.168,0.6,0.013333333333333334,0.38666666666666666,0.8673333333333333,0.7698675555555554,4480.0,32,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7906666666666666,0.14400000000000002,0.66,0.013333333333333334,0.32666666666666666,0.8786666666666667,0.7867768888888889,4620.0,33,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7839999999999999,0.14400000000000002,0.64,0.0,0.36,0.877,0.7842579999999999,4760.0,34,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.8160000000000001,0.12266666666666669,0.6933333333333334,0.0,0.30666666666666664,0.8846666666666667,0.7959368888888889,4900.0,35,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7893333333333333,0.1426666666666667,0.6533333333333333,0.006666666666666667,0.34,0.8796666666666666,0.7882935555555555,5040.0,36,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7839999999999999,0.14400000000000002,0.64,0.0,0.36,0.8753333333333333,0.7817502222222221,5180.0,37,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9766666666666667,0.768,0.15466666666666667,0.6133333333333333,0.0,0.38666666666666666,0.8723333333333334,0.7772642222222224,5320.0,38,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7933333333333333,0.14,0.66,0.006666666666666667,0.3333333333333333,0.8833333333333333,0.7938888888888889,5460.0,39,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7546666666666667,0.168,0.6,0.013333333333333334,0.38666666666666666,0.8640000000000001,0.7649920000000001,5600.0,40,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.74,0.18,0.58,0.02,0.4,0.8416666666666667,0.7334722222222223,5740.0,41,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.82,0.12,0.7,0.0,0.3,0.8783333333333333,0.7862722222222223,5880.0,42,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.808,0.12800000000000003,0.68,0.0,0.32,0.884,0.7949120000000001,6020.0,43,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7693333333333334,0.15600000000000003,0.62,0.006666666666666667,0.37333333333333335,0.8663333333333334,0.7684002222222224,6160.0,44,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.7813333333333333,0.14800000000000002,0.64,0.006666666666666667,0.35333333333333333,0.8623333333333334,0.7625708888888889,6300.0,45,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7693333333333334,0.15600000000000003,0.62,0.006666666666666667,0.37333333333333335,0.8680000000000001,0.7708480000000002,6440.0,46,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7453333333333333,0.17200000000000001,0.58,0.006666666666666667,0.41333333333333333,0.8576666666666666,0.7558508888888888,6580.0,47,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.76,0.16,0.6,0.0,0.4,0.8533333333333333,0.7496888888888888,6720.0,48,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7853333333333333,0.14533333333333334,0.6466666666666666,0.006666666666666667,0.3466666666666667,0.876,0.7827519999999999,6860.0,49,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.7373333333333333,0.17733333333333334,0.5666666666666667,0.006666666666666667,0.4266666666666667,0.847,0.740818,7000.0,50,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.796,0.136,0.66,0.0,0.34,0.8713333333333333,0.7757768888888887,7140.0,51,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7813333333333333,0.14800000000000002,0.64,0.006666666666666667,0.35333333333333333,0.8673333333333333,0.7698675555555554,7280.0,52,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.772,0.152,0.62,0.0,0.38,0.866,0.7679119999999999,7420.0,53,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.764,0.15733333333333335,0.6066666666666667,0.0,0.3933333333333333,0.867,0.7693779999999999,7560.0,54,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.788,0.14133333333333334,0.6466666666666666,0.0,0.35333333333333333,0.869,0.772322,7700.0,55,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.8633333333333333,0.7640222222222222,7840.0,56,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.8226666666666667,0.12266666666666669,0.7133333333333334,0.013333333333333334,0.2733333333333333,0.8896666666666666,0.8036802222222221,7980.0,57,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.76,0.16,0.6,0.0,0.4,0.8666666666666667,0.768888888888889,8120.0,58,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9766666666666667,0.7786666666666666,0.152,0.64,0.013333333333333334,0.3466666666666667,0.8776666666666666,0.7852642222222221,8260.0,59,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.98,0.7493333333333334,0.16933333333333334,0.5866666666666667,0.006666666666666667,0.4066666666666667,0.8646666666666667,0.7659635555555555,8400.0,60,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7973333333333333,0.13733333333333334,0.6666666666666666,0.006666666666666667,0.32666666666666666,0.8803333333333334,0.789306888888889,8540.0,61,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.776,0.14933333333333335,0.6266666666666667,0.0,0.37333333333333335,0.8563333333333334,0.7539468888888889,8680.0,62,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7786666666666666,0.152,0.64,0.013333333333333334,0.3466666666666667,0.866,0.7679119999999999,8820.0,63,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7653333333333333,0.15866666666666668,0.6133333333333333,0.006666666666666667,0.38,0.8643333333333334,0.7654775555555557,8960.0,64,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.808,0.12800000000000003,0.68,0.0,0.32,0.8823333333333334,0.7923575555555558,9100.0,65,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.7573333333333333,0.164,0.6,0.006666666666666667,0.3933333333333333,0.8636666666666666,0.7645068888888888,9240.0,66,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.796,0.136,0.66,0.0,0.34,0.883,0.7933779999999999,9380.0,67,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.7813333333333333,0.14800000000000002,0.64,0.006666666666666667,0.35333333333333333,0.8706666666666667,0.7747875555555557,9520.0,68,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.78,0.14666666666666667,0.6333333333333333,0.0,0.36666666666666664,0.875,0.78125,9660.0,69,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7666666666666667,0.16,0.62,0.013333333333333334,0.36666666666666664,0.865,0.7664500000000001,9800.0,70,7118,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.3,0.3,0.7,0.3,0.7,0.0,0.3,0.58,0.0,0,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.3233333333333333,0.32133333333333336,0.5680000000000001,0.1,0.3466666666666667,0.5533333333333333,0.32233333333333336,0.5631308888888888,140.0,1,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.36666666666666664,0.34266666666666673,0.5293333333333333,0.08666666666666667,0.2733333333333333,0.64,0.3546666666666667,0.5422435555555556,280.0,2,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.39,0.388,0.48133333333333334,0.12666666666666668,0.22,0.6533333333333333,0.389,0.5246419999999999,420.0,3,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.4666666666666667,0.4306666666666667,0.4306666666666667,0.15333333333333332,0.15333333333333332,0.6933333333333334,0.44866666666666666,0.5052702222222222,560.0,4,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.5966666666666667,0.5306666666666667,0.34400000000000003,0.28,0.09333333333333334,0.6266666666666667,0.5636666666666668,0.5081068888888889,700.0,5,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.7666666666666667,0.652,0.2386666666666667,0.43333333333333335,0.02,0.5466666666666666,0.7093333333333334,0.5876408888888889,840.0,6,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.8766666666666667,0.7293333333333334,0.18933333333333335,0.5666666666666667,0.02666666666666667,0.4066666666666667,0.803,0.6836180000000001,980.0,7,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7346666666666667,0.18133333333333335,0.5666666666666667,0.013333333333333334,0.42,0.8406666666666667,0.7321075555555556,1120.0,8,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7266666666666667,0.18666666666666668,0.5533333333333333,0.013333333333333334,0.43333333333333335,0.8400000000000001,0.7312000000000001,1260.0,9,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.76,0.16,0.6,0.0,0.4,0.8516666666666667,0.747338888888889,1400.0,10,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7973333333333333,0.13733333333333334,0.6666666666666666,0.006666666666666667,0.32666666666666666,0.882,0.7918480000000001,1540.0,11,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7893333333333333,0.1426666666666667,0.6533333333333333,0.006666666666666667,0.34,0.8713333333333333,0.7757768888888887,1680.0,12,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.764,0.15733333333333335,0.6066666666666667,0.0,0.3933333333333333,0.8653333333333333,0.7669368888888888,1820.0,13,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.744,0.1706666666666667,0.5733333333333334,0.0,0.4266666666666667,0.847,0.740818,1960.0,14,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7573333333333333,0.164,0.6,0.006666666666666667,0.3933333333333333,0.8536666666666666,0.7501602222222221,2100.0,15,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.788,0.14133333333333334,0.6466666666666666,0.0,0.35333333333333333,0.8606666666666667,0.7601608888888889,2240.0,16,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7466666666666667,0.17333333333333334,0.5866666666666667,0.013333333333333334,0.4,0.8483333333333334,0.7426722222222224,2380.0,17,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.7839999999999999,0.14400000000000002,0.64,0.0,0.36,0.8703333333333333,0.7742935555555555,2520.0,18,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7919999999999999,0.13866666666666666,0.6533333333333333,0.0,0.3466666666666667,0.8693333333333333,0.7728142222222221,2660.0,19,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.768,0.15466666666666667,0.6133333333333333,0.0,0.38666666666666666,0.8606666666666667,0.7601608888888889,2800.0,20,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.756,0.16266666666666668,0.5933333333333334,0.0,0.4066666666666667,0.8513333333333333,0.7468702222222221,2940.0,21,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7933333333333333,0.14,0.66,0.006666666666666667,0.3333333333333333,0.8716666666666666,0.776272222222222,3080.0,22,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.752,0.16533333333333333,0.5866666666666667,0.0,0.41333333333333333,0.8576666666666667,0.7558508888888888,3220.0,23,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7733333333333333,0.15333333333333332,0.6266666666666667,0.006666666666666667,0.36666666666666664,0.86,0.7591999999999999,3360.0,24,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.808,0.12800000000000003,0.68,0.0,0.32,0.889,0.8026420000000001,3500.0,25,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.8039999999999999,0.13066666666666668,0.6733333333333333,0.0,0.32666666666666666,0.8836666666666666,0.7944002222222222,3640.0,26,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.8280000000000001,0.11466666666666667,0.7133333333333334,0.0,0.2866666666666667,0.899,0.8184020000000001,3780.0,27,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.98,0.8093333333333333,0.12933333333333336,0.6866666666666666,0.006666666666666667,0.30666666666666664,0.8946666666666667,0.8115235555555556,3920.0,28,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7853333333333333,0.14533333333333334,0.6466666666666666,0.006666666666666667,0.3466666666666667,0.8793333333333333,0.7877875555555556,4060.0,29,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7346666666666667,0.18133333333333335,0.5666666666666667,0.013333333333333334,0.42,0.8540000000000001,0.7506320000000002,4200.0,30,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7506666666666666,0.1706666666666667,0.5933333333333334,0.013333333333333334,0.3933333333333333,0.8503333333333333,0.7454668888888889,4340.0,31,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.7746666666666667,0.15466666666666667,0.6333333333333333,0.013333333333333334,0.35333333333333333,0.8656666666666667,0.7674242222222223,4480.0,32,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.95,0.7733333333333333,0.15333333333333332,0.6266666666666667,0.006666666666666667,0.36666666666666664,0.8616666666666666,0.7616055555555554,4620.0,33,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9666666666666667,0.7613333333333333,0.16133333333333336,0.6066666666666667,0.006666666666666667,0.38666666666666666,0.864,0.7649919999999999,4760.0,34,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.8360000000000001,0.10933333333333335,0.7266666666666667,0.0,0.2733333333333333,0.8963333333333334,0.8141602222222224,4900.0,35,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.99,0.7973333333333333,0.13733333333333334,0.6666666666666666,0.006666666666666667,0.32666666666666666,0.8936666666666666,0.8099468888888888,5040.0,36,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7626666666666667,0.16266666666666668,0.6133333333333333,0.013333333333333334,0.37333333333333335,0.863,0.763538,5180.0,37,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9766666666666667,0.756,0.16266666666666668,0.5933333333333334,0.0,0.4066666666666667,0.8663333333333334,0.7684002222222224,5320.0,38,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7786666666666666,0.152,0.64,0.013333333333333334,0.3466666666666667,0.871,0.775282,5460.0,39,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.97,0.776,0.14933333333333335,0.6266666666666667,0.0,0.37333333333333335,0.873,0.7782579999999999,5600.0,40,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7813333333333333,0.14800000000000002,0.64,0.006666666666666667,0.35333333333333333,0.859,0.757762,5740.0,41,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.7733333333333333,0.15333333333333332,0.6266666666666667,0.006666666666666667,0.36666666666666664,0.8666666666666667,0.768888888888889,5880.0,42,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7973333333333333,0.13733333333333334,0.6666666666666666,0.006666666666666667,0.32666666666666666,0.8753333333333333,0.7817502222222221,6020.0,43,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.8013333333333333,0.13466666666666668,0.6733333333333333,0.006666666666666667,0.32,0.8823333333333334,0.7923575555555558,6160.0,44,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.7493333333333334,0.16933333333333334,0.5866666666666667,0.006666666666666667,0.4066666666666667,0.8546666666666667,0.751576888888889,6300.0,45,7119,mechanism_ablation,w/o heterogeneity,去掉个体异质性,0.3,0.3,two_sided_targeted,True,1.0
