multi_home_cost,rho,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.0,0.5,6306,0.8400000000000001,0.7312000000000001,A_lock,1.0,2.0,0.0,0.0,0.44
0.0,0.5,6307,0.7516666666666667,0.6266722222222223,coexist,1.0,3.0,0.0,0.0,0.5933333333333334
0.0,0.5,6308,0.75,0.625,coexist,1.0,4.0,0.0,0.0,0.5733333333333334
0.0,0.5,6309,0.23333333333333334,0.6422222222222221,coexist,0.0,,0.0,0.0,0.5466666666666666
0.0,0.5,6310,0.735,0.6104499999999999,coexist,1.0,3.0,0.0,0.0,0.62
0.0,0.5,6311,0.7849999999999999,0.66245,coexist,1.0,5.0,0.0,0.0,0.5933333333333334
0.0,0.5,6312,0.24333333333333332,0.6317555555555556,coexist,0.0,,0.0,0.0,0.6133333333333333
0.0,0.5,6313,0.26,0.6152,coexist,0.0,,0.0,0.0,0.6333333333333333
0.0,0.5,6314,0.245,0.63005,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.5,6315,0.7633333333333334,0.6386888888888891,coexist,1.0,5.0,0.0,0.0,0.54
0.0,0.5,6316,0.7833333333333333,0.6605555555555556,coexist,1.0,3.0,0.0,0.0,0.54
0.0,0.5,6317,0.7350000000000001,0.6104500000000002,coexist,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.5,6318,0.21000000000000002,0.6682000000000001,coexist,0.0,,0.0,0.0,0.56
0.0,0.5,6319,0.77,0.6457999999999999,coexist,1.0,3.0,0.0,0.0,0.5666666666666667
0.0,0.5,6320,0.7366666666666666,0.6120222222222222,coexist,1.0,3.0,0.0,0.0,0.5933333333333334
0.0,0.5,6321,0.23333333333333334,0.6422222222222221,coexist,0.0,,0.0,0.0,0.58
0.0,0.5,6322,0.765,0.64045,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.0,0.5,6323,0.765,0.64045,coexist,1.0,3.0,0.0,0.0,0.5933333333333334
0.0,0.5,6324,0.8283333333333334,0.7156055555555556,A_lock,1.0,2.0,0.0,0.0,0.47333333333333333
0.0,0.5,6325,0.255,0.62005,coexist,0.0,,0.0,0.0,0.6266666666666667
0.0,0.5,6326,0.77,0.6457999999999999,coexist,1.0,5.0,0.0,0.0,0.5133333333333333
0.0,0.5,6327,0.6966666666666667,0.5773555555555555,coexist,1.0,5.0,0.0,0.0,0.58
0.0,0.5,6328,0.8,0.6800000000000002,A_lock,1.0,3.0,0.0,0.0,0.5533333333333333
0.0,0.5,6329,0.7283333333333333,0.6042722222222221,coexist,1.0,5.0,0.0,0.0,0.5333333333333333
0.0,0.5,6330,0.8133333333333334,0.6963555555555556,A_lock,1.0,2.0,0.0,0.0,0.46
0.0,0.5,6331,0.7766666666666666,0.6530888888888888,coexist,1.0,3.0,0.0,0.0,0.5
0.0,0.5,6332,0.24833333333333335,0.6266722222222223,coexist,0.0,,0.0,0.0,0.5733333333333334
0.0,0.5,6333,0.19,0.6922000000000001,B_lock,0.0,,0.0,0.0,0.5066666666666667
0.0,0.5,6334,0.8066666666666666,0.6880888888888888,A_lock,1.0,2.0,0.0,0.0,0.4533333333333333
0.0,0.5,6335,0.8266666666666667,0.7134222222222222,A_lock,1.0,8.0,0.0,0.0,0.4533333333333333
0.0,0.5,6336,0.7933333333333333,0.672088888888889,coexist,1.0,17.0,0.0,0.0,0.48
0.0,0.5,6337,0.7616666666666667,0.6369388888888889,coexist,1.0,8.0,0.0,0.0,0.6266666666666667
0.0,0.5,6338,0.7283333333333333,0.6042722222222221,coexist,1.0,3.0,0.0,0.0,0.5466666666666666
0.0,0.5,6339,0.7916666666666666,0.6701388888888888,coexist,1.0,2.0,0.0,0.0,0.52
0.0,0.5,6340,0.775,0.6512500000000001,coexist,1.0,5.0,0.0,0.0,0.5733333333333334
0.0,0.5,6341,0.74,0.6152,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.0,0.5,6342,0.78,0.6568,coexist,1.0,3.0,0.0,0.0,0.4866666666666667
0.0,0.5,6343,0.2866666666666666,0.5910222222222223,coexist,0.0,,0.0,0.0,0.66
0.0,0.5,6344,0.30166666666666664,0.5786722222222223,coexist,0.0,,0.0,0.0,0.5866666666666667
0.0,0.5,6345,0.30666666666666664,0.5747555555555556,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.5,6346,0.8066666666666666,0.6880888888888888,A_lock,1.0,7.0,0.0,0.0,0.5
0.0,0.5,6347,0.21000000000000002,0.6682000000000001,coexist,0.0,,0.0,0.0,0.52
0.0,0.5,6348,0.7783333333333333,0.654938888888889,coexist,1.0,6.0,0.0,0.0,0.5466666666666666
0.0,0.5,6349,0.235,0.64045,coexist,0.0,,0.0,0.0,0.5333333333333333
0.0,0.6,6300,0.8223333333333334,0.7077975555555556,A_lock,1.0,2.0,0.0,0.0,0.5133333333333333
0.0,0.6,6301,0.7133333333333334,0.5910222222222223,coexist,1.0,5.0,0.0,0.0,0.6333333333333333
0.0,0.6,6302,0.8213333333333332,0.7065102222222222,A_lock,1.0,2.0,0.0,0.0,0.5266666666666666
0.0,0.6,6303,0.7886666666666666,0.6666568888888889,coexist,1.0,2.0,0.0,0.0,0.6066666666666667
0.0,0.6,6304,0.8596666666666667,0.7587202222222222,A_lock,1.0,2.0,0.0,0.0,0.4266666666666667
0.0,0.6,6305,0.25266666666666665,0.6223475555555557,coexist,0.0,,0.0,0.0,0.5533333333333333
0.0,0.6,6306,0.862,0.7620879999999999,A_lock,1.0,2.0,0.0,0.0,0.44
0.0,0.6,6307,0.7813333333333333,0.6582968888888889,coexist,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.6,6308,0.7786666666666666,0.6553102222222222,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.0,0.6,6309,0.26066666666666666,0.6145608888888889,coexist,0.0,,0.0,0.0,0.5466666666666666
0.0,0.6,6310,0.766,0.6415120000000001,coexist,1.0,3.0,0.0,0.0,0.62
0.0,0.6,6311,0.8146666666666667,0.6980302222222221,A_lock,1.0,5.0,0.0,0.0,0.5933333333333334
0.0,0.6,6312,0.274,0.602152,coexist,0.0,,0.0,0.0,0.6133333333333333
0.0,0.6,6313,0.2916666666666667,0.5868055555555555,coexist,0.0,,0.0,0.0,0.6333333333333333
0.0,0.6,6314,0.2733333333333333,0.6027555555555555,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.6,6315,0.7903333333333333,0.6685868888888888,coexist,1.0,4.0,0.0,0.0,0.54
0.0,0.6,6316,0.8103333333333333,0.6926135555555555,A_lock,1.0,1.0,0.0,0.0,0.54
0.0,0.6,6317,0.7646666666666666,0.6400968888888887,coexist,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.6,6318,0.238,0.6372880000000001,coexist,0.0,,0.0,0.0,0.56
0.0,0.6,6319,0.7983333333333333,0.6780055555555555,coexist,1.0,3.0,0.0,0.0,0.5666666666666667
0.0,0.6,6320,0.7663333333333333,0.6418668888888888,coexist,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.6,6321,0.2623333333333333,0.612970888888889,coexist,0.0,,0.0,0.0,0.58
0.0,0.6,6322,0.7936666666666666,0.6724802222222221,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.0,0.6,6323,0.7946666666666666,0.6736568888888887,coexist,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.6,6324,0.852,0.747808,A_lock,1.0,1.0,0.0,0.0,0.47333333333333333
0.0,0.6,6325,0.28633333333333333,0.5913068888888888,coexist,0.0,,0.0,0.0,0.6266666666666667
0.0,0.6,6326,0.7956666666666667,0.6748375555555557,coexist,1.0,3.0,0.0,0.0,0.5133333333333333
0.0,0.6,6327,0.7256666666666667,0.6018508888888889,coexist,1.0,4.0,0.0,0.0,0.58
0.0,0.6,6328,0.8276666666666666,0.7147308888888888,A_lock,1.0,3.0,0.0,0.0,0.5533333333333333
0.0,0.6,6329,0.755,0.63005,coexist,1.0,3.0,0.0,0.0,0.5333333333333333
0.0,0.6,6330,0.8363333333333334,0.7262402222222222,A_lock,1.0,2.0,0.0,0.0,0.46
0.0,0.6,6331,0.8016666666666667,0.6820055555555558,A_lock,1.0,2.0,0.0,0.0,0.5
0.0,0.6,6332,0.277,0.599458,coexist,0.0,,0.0,0.0,0.5733333333333334
0.0,0.6,6333,0.21533333333333332,0.6620702222222221,coexist,0.0,,0.0,0.0,0.5066666666666667
0.0,0.6,6334,0.8293333333333333,0.7169208888888887,A_lock,1.0,1.0,0.0,0.0,0.4533333333333333
0.0,0.6,6335,0.8493333333333333,0.7440675555555554,A_lock,1.0,2.0,0.0,0.0,0.4533333333333333
0.0,0.6,6336,0.8173333333333332,0.7014008888888887,A_lock,1.0,17.0,0.0,0.0,0.48
0.0,0.6,6337,0.7929999999999999,0.6716979999999999,coexist,1.0,2.0,0.0,0.0,0.6266666666666667
0.0,0.6,6338,0.7556666666666667,0.630730888888889,coexist,1.0,2.0,0.0,0.0,0.5466666666666666
0.0,0.6,6339,0.8176666666666667,0.7018242222222222,A_lock,1.0,2.0,0.0,0.0,0.52
0.0,0.6,6340,0.8036666666666666,0.6844268888888889,A_lock,1.0,3.0,0.0,0.0,0.5733333333333334
0.0,0.6,6341,0.7686666666666666,0.6443635555555556,coexist,1.0,2.0,0.0,0.0,0.5733333333333334
0.0,0.6,6342,0.8043333333333333,0.6852375555555557,A_lock,1.0,2.0,0.0,0.0,0.4866666666666667
0.0,0.6,6343,0.31966666666666665,0.5650402222222223,coexist,0.0,,0.0,0.0,0.66
0.0,0.6,6344,0.33099999999999996,0.557122,coexist,0.0,,0.0,0.0,0.5866666666666667
0.0,0.6,6345,0.335,0.5544500000000001,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.6,6346,0.8316666666666667,0.7200055555555556,A_lock,1.0,2.0,0.0,0.0,0.5
0.0,0.6,6347,0.236,0.639392,coexist,0.0,,0.0,0.0,0.52
0.0,0.6,6348,0.8056666666666668,0.6868642222222223,A_lock,1.0,2.0,0.0,0.0,0.5466666666666666
0.0,0.6,6349,0.26166666666666666,0.6136055555555555,coexist,0.0,,0.0,0.0,0.5333333333333333
