u0,m0,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.3,0.35,6202,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6203,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6204,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6205,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6206,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6207,0.0057692307692307696,0.9885281065088758,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6208,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6210,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6211,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6212,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6213,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6214,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6215,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6216,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6217,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6218,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6219,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6220,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6221,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6222,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6224,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6226,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6228,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6229,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6230,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6231,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6233,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6235,0.0038461538461538464,0.992337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6236,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6237,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6238,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6239,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6241,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6242,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6243,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6244,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6245,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6246,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6247,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.35,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6200,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6201,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6202,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6203,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6204,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6205,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6206,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6207,0.0057692307692307696,0.9885281065088758,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6208,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6209,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6210,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6211,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6212,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6213,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6214,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6215,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6216,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6217,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6218,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6219,0.01730769230769231,0.9659837278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6220,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6221,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6222,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6223,0.03461538461538462,0.9331656804733728,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6224,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6225,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6226,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6227,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6228,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6229,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6230,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6231,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6232,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6233,0.013461538461538462,0.973439349112426,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6234,0.009615384615384616,0.9809541420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6235,0.0038461538461538464,0.992337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6236,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6237,0.007692307692307693,0.9847337278106509,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6238,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6239,0.015384615384615385,0.9697041420118344,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6240,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6241,0.026923076923076925,0.947603550295858,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6242,0.032692307692307694,0.9367529585798817,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6243,0.011538461538461539,0.9771893491124262,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6244,0.025,0.9512499999999999,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6245,0.023076923076923078,0.9549112426035502,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6246,0.019230769230769232,0.9622781065088757,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6247,0.03076923076923077,0.9403550295857988,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6248,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.375,6249,0.021153846153846155,0.9585872781065088,B_lock,0.0,,0.0,0.0,0.0
0.3,0.4,6200,0.03653846153846154,0.9295931952662722,B_lock,0.0,,0.0,0.0,0.0
0.3,0.4,6201,0.9730769230769232,0.9476035502958582,A_lock,1.0,4.0,0.0,0.0,0.0
