budget,subsidy_policy,policy_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
20,uniform,统一补贴,5215,0.25125,0.4975,tilted,0.0,,1400.0,-0.00039196428571428574,0.0
20,uniform,统一补贴,5216,0.32,0.36,tilted,0.0,,1400.0,-0.0003428571428571429,0.0
20,uniform,统一补贴,5217,0.32625,0.34750000000000003,tilted,0.0,,1400.0,-0.0003383928571428572,0.0
20,uniform,统一补贴,5218,0.2625,0.47500000000000003,tilted,0.0,,1400.0,-0.00038392857142857147,0.0
20,uniform,统一补贴,5219,0.27875,0.4425,tilted,0.0,,1400.0,-0.00037232142857142856,0.0
20,uniform,统一补贴,5220,0.5325,0.06500000000000006,coexist,0.0,,1400.0,-0.00019107142857142863,0.0
20,uniform,统一补贴,5221,0.21125,0.5774999999999999,tilted,0.0,,1400.0,-0.0004205357142857144,0.0
20,uniform,统一补贴,5222,0.40249999999999997,0.195,coexist,0.0,,1400.0,-0.0002839285714285715,0.0
20,uniform,统一补贴,5223,0.33625,0.3275,tilted,0.0,,1400.0,-0.00033125000000000006,0.0
20,uniform,统一补贴,5224,0.34375,0.3125,tilted,0.0,,1400.0,-0.00032589285714285717,0.0
20,uniform,统一补贴,5225,0.41500000000000004,0.16999999999999998,coexist,0.0,,1400.0,-0.000275,0.0
20,uniform,统一补贴,5226,0.32625,0.34750000000000003,tilted,0.0,,1400.0,-0.0003383928571428572,0.0
20,uniform,统一补贴,5227,0.48125,0.13750000000000007,coexist,0.0,,1400.0,-0.00022767857142857146,0.0
20,uniform,统一补贴,5228,0.31875,0.3625,tilted,0.0,,1400.0,-0.00034375000000000003,0.0
20,uniform,统一补贴,5229,0.3725,0.255,tilted,0.0,,1400.0,-0.0003053571428571429,0.0
50,key_merchant,关键商户,5200,0.46375,0.07250000000000001,coexist,0.0,,3500.0,-9.607142857142859e-05,0.0
