delta_q,quality_strategy,quality_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share,b_success,final_L_B,b_break_60
1.5,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.0175,0.965,B_lock,0.0,,1400.0,-0.0005589285714285714,0.0,1.0,0.9825,1.0
1.5,two_sided_quality,双边质量优势,7300,0.01625,0.9675,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98375,1.0
1.5,two_sided_quality,双边质量优势,7301,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
1.5,two_sided_quality,双边质量优势,7302,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
1.5,two_sided_quality,双边质量优势,7303,0.0175,0.965,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9825,1.0
1.5,two_sided_quality,双边质量优势,7304,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
1.5,two_sided_quality,双边质量优势,7305,0.01625,0.9675,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98375,1.0
1.5,two_sided_quality,双边质量优势,7306,0.01125,0.9775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98875,1.0
1.5,two_sided_quality,双边质量优势,7307,0.0275,0.9450000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9725,1.0
1.5,two_sided_quality,双边质量优势,7308,0.0775,0.845,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9225,1.0
1.5,two_sided_quality,双边质量优势,7309,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
1.5,two_sided_quality,双边质量优势,7310,0.02,0.96,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98,1.0
1.5,two_sided_quality,双边质量优势,7311,0.02,0.96,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98,1.0
1.5,two_sided_quality,双边质量优势,7312,0.02125,0.9575,B_lock,0.0,,0.0,0.0,0.0,1.0,0.97875,1.0
1.5,two_sided_quality,双边质量优势,7313,0.02125,0.9575,B_lock,0.0,,0.0,0.0,0.0,1.0,0.97875,1.0
1.5,two_sided_quality,双边质量优势,7314,0.0175,0.965,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9825,1.0
1.5,user_quality,用户侧质量优势,7300,0.1275,0.745,tilted,0.0,,0.0,0.0,0.0,0.0,0.8725,1.0
1.5,user_quality,用户侧质量优势,7301,0.0775,0.845,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9225,1.0
1.5,user_quality,用户侧质量优势,7302,0.1,0.8,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9,1.0
1.5,user_quality,用户侧质量优势,7303,0.175,0.65,tilted,0.0,,0.0,0.0,0.0,0.0,0.825,1.0
1.5,user_quality,用户侧质量优势,7304,0.13,0.74,tilted,0.0,,0.0,0.0,0.0,0.0,0.87,1.0
1.5,user_quality,用户侧质量优势,7305,0.1525,0.6950000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8475,1.0
1.5,user_quality,用户侧质量优势,7306,0.19999999999999998,0.6000000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8,1.0
1.5,user_quality,用户侧质量优势,7307,0.058750000000000004,0.8825000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.94125,1.0
1.5,user_quality,用户侧质量优势,7308,0.22125,0.5575,tilted,0.0,,0.0,0.0,0.0,0.0,0.77875,1.0
1.5,user_quality,用户侧质量优势,7309,0.09375,0.8125,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90625,1.0
1.5,user_quality,用户侧质量优势,7310,0.13375,0.7324999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.86625,1.0
1.5,user_quality,用户侧质量优势,7311,0.11,0.78,tilted,0.0,,0.0,0.0,0.0,0.0,0.89,1.0
1.5,user_quality,用户侧质量优势,7312,0.15375,0.6925,tilted,0.0,,0.0,0.0,0.0,0.0,0.84625,1.0
1.5,user_quality,用户侧质量优势,7313,0.16,0.6799999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.84,1.0
1.5,user_quality,用户侧质量优势,7314,0.0975,0.8049999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9025,1.0
1.75,merchant_quality,商户侧质量优势,7300,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
1.75,merchant_quality,商户侧质量优势,7301,0.06125,0.8775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.93875,1.0
1.75,merchant_quality,商户侧质量优势,7302,0.08375,0.8325,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91625,1.0
1.75,merchant_quality,商户侧质量优势,7303,0.08875,0.8225,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91125,1.0
1.75,merchant_quality,商户侧质量优势,7304,0.09125,0.8175,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90875,1.0
1.75,merchant_quality,商户侧质量优势,7305,0.08625,0.8275,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9137500000000001,1.0
1.75,merchant_quality,商户侧质量优势,7306,0.085,0.83,B_lock,0.0,,0.0,0.0,0.0,1.0,0.915,1.0
1.75,merchant_quality,商户侧质量优势,7307,0.09625,0.8075,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90375,1.0
1.75,merchant_quality,商户侧质量优势,7308,0.13375,0.7325,tilted,0.0,,0.0,0.0,0.0,0.0,0.86625,1.0
1.75,merchant_quality,商户侧质量优势,7309,0.07,0.86,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9299999999999999,1.0
1.75,merchant_quality,商户侧质量优势,7310,0.0875,0.825,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9125,1.0
1.75,merchant_quality,商户侧质量优势,7311,0.11,0.78,tilted,0.0,,0.0,0.0,0.0,0.0,0.89,1.0
1.75,merchant_quality,商户侧质量优势,7312,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
1.75,merchant_quality,商户侧质量优势,7313,0.0775,0.845,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9225,1.0
1.75,merchant_quality,商户侧质量优势,7314,0.08625,0.8275,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9137500000000001,1.0
1.75,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
1.75,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
1.75,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
1.75,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
1.75,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
1.75,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
1.75,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
1.75,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
1.75,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
1.75,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
1.75,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
1.75,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
1.75,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
1.75,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
1.75,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.0125,0.975,B_lock,0.0,,1400.0,-0.0005625000000000001,0.0,1.0,0.9875,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.0125,0.975,B_lock,0.0,,1400.0,-0.0005625000000000001,0.0,1.0,0.9875,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.01375,0.9724999999999999,B_lock,0.0,,1400.0,-0.0005616071428571429,0.0,1.0,0.98625,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.01625,0.9675,B_lock,0.0,,1400.0,-0.0005598214285714286,0.0,1.0,0.98375,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.01,0.98,B_lock,0.0,,1400.0,-0.0005642857142857143,0.0,1.0,0.99,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.01875,0.9625,B_lock,0.0,,1400.0,-0.0005580357142857143,0.0,1.0,0.98125,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.0475,0.905,B_lock,0.0,,1400.0,-0.0005375,0.0,1.0,0.9525,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.01125,0.9775,B_lock,0.0,,1400.0,-0.0005633928571428571,0.0,1.0,0.98875,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.0125,0.975,B_lock,0.0,,1400.0,-0.0005625000000000001,0.0,1.0,0.9875,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.0175,0.965,B_lock,0.0,,1400.0,-0.0005589285714285714,0.0,1.0,0.9825,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.02,0.96,B_lock,0.0,,1400.0,-0.0005571428571428572,0.0,1.0,0.98,1.0
1.75,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
1.75,two_sided_quality,双边质量优势,7300,0.01625,0.9675,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98375,1.0
1.75,two_sided_quality,双边质量优势,7301,0.0125,0.975,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9875,1.0
1.75,two_sided_quality,双边质量优势,7302,0.0125,0.975,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9875,1.0
1.75,two_sided_quality,双边质量优势,7303,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
1.75,two_sided_quality,双边质量优势,7304,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
1.75,two_sided_quality,双边质量优势,7305,0.01625,0.9675,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98375,1.0
1.75,two_sided_quality,双边质量优势,7306,0.01125,0.9775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98875,1.0
1.75,two_sided_quality,双边质量优势,7307,0.02,0.96,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98,1.0
1.75,two_sided_quality,双边质量优势,7308,0.04875,0.9025000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.95125,1.0
1.75,two_sided_quality,双边质量优势,7309,0.0125,0.975,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9875,1.0
1.75,two_sided_quality,双边质量优势,7310,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
1.75,two_sided_quality,双边质量优势,7311,0.0125,0.975,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9875,1.0
1.75,two_sided_quality,双边质量优势,7312,0.0175,0.965,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9825,1.0
1.75,two_sided_quality,双边质量优势,7313,0.02,0.96,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98,1.0
1.75,two_sided_quality,双边质量优势,7314,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
1.75,user_quality,用户侧质量优势,7300,0.125,0.75,tilted,0.0,,0.0,0.0,0.0,0.0,0.875,1.0
1.75,user_quality,用户侧质量优势,7301,0.07500000000000001,0.8500000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.925,1.0
1.75,user_quality,用户侧质量优势,7302,0.095,0.81,B_lock,0.0,,0.0,0.0,0.0,1.0,0.905,1.0
1.75,user_quality,用户侧质量优势,7303,0.16874999999999998,0.6625000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.83125,1.0
1.75,user_quality,用户侧质量优势,7304,0.125,0.75,tilted,0.0,,0.0,0.0,0.0,0.0,0.875,1.0
1.75,user_quality,用户侧质量优势,7305,0.14875,0.7025,tilted,0.0,,0.0,0.0,0.0,0.0,0.8512500000000001,1.0
1.75,user_quality,用户侧质量优势,7306,0.19749999999999998,0.605,tilted,0.0,,0.0,0.0,0.0,0.0,0.8025,1.0
1.75,user_quality,用户侧质量优势,7307,0.053750000000000006,0.8925000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.94625,1.0
1.75,user_quality,用户侧质量优势,7308,0.21999999999999997,0.56,tilted,0.0,,0.0,0.0,0.0,0.0,0.78,1.0
1.75,user_quality,用户侧质量优势,7309,0.0925,0.815,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9075,1.0
1.75,user_quality,用户侧质量优势,7310,0.12875,0.7424999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.87125,1.0
1.75,user_quality,用户侧质量优势,7311,0.10625,0.7875,tilted,0.0,,0.0,0.0,0.0,0.0,0.89375,1.0
1.75,user_quality,用户侧质量优势,7312,0.1525,0.6950000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8475,1.0
1.75,user_quality,用户侧质量优势,7313,0.15625,0.6875,tilted,0.0,,0.0,0.0,0.0,0.0,0.84375,1.0
1.75,user_quality,用户侧质量优势,7314,0.0975,0.8049999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9025,1.0
2.0,merchant_quality,商户侧质量优势,7300,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
2.0,merchant_quality,商户侧质量优势,7301,0.06125,0.8775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.93875,1.0
2.0,merchant_quality,商户侧质量优势,7302,0.08375,0.8325,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91625,1.0
2.0,merchant_quality,商户侧质量优势,7303,0.0875,0.825,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9125,1.0
2.0,merchant_quality,商户侧质量优势,7304,0.09125,0.8175,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90875,1.0
2.0,merchant_quality,商户侧质量优势,7305,0.08625,0.8275,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9137500000000001,1.0
2.0,merchant_quality,商户侧质量优势,7306,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
2.0,merchant_quality,商户侧质量优势,7307,0.09625,0.8075,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90375,1.0
2.0,merchant_quality,商户侧质量优势,7308,0.10875000000000001,0.7825,tilted,0.0,,0.0,0.0,0.0,0.0,0.89125,1.0
2.0,merchant_quality,商户侧质量优势,7309,0.07,0.86,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9299999999999999,1.0
2.0,merchant_quality,商户侧质量优势,7310,0.0875,0.825,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9125,1.0
2.0,merchant_quality,商户侧质量优势,7311,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
2.0,merchant_quality,商户侧质量优势,7312,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
2.0,merchant_quality,商户侧质量优势,7313,0.0775,0.845,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9225,1.0
2.0,merchant_quality,商户侧质量优势,7314,0.08625,0.8275,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9137500000000001,1.0
2.0,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
2.0,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
2.0,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
2.0,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
2.0,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
2.0,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
2.0,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
2.0,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
2.0,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
2.0,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
2.0,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
2.0,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
2.0,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
2.0,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
2.0,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.01375,0.9724999999999999,B_lock,0.0,,1400.0,-0.0005616071428571429,0.0,1.0,0.98625,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.01125,0.9775,B_lock,0.0,,1400.0,-0.0005633928571428571,0.0,1.0,0.98875,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.01125,0.9775,B_lock,0.0,,1400.0,-0.0005633928571428571,0.0,1.0,0.98875,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.01375,0.9724999999999999,B_lock,0.0,,1400.0,-0.0005616071428571429,0.0,1.0,0.98625,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.01375,0.9724999999999999,B_lock,0.0,,1400.0,-0.0005616071428571429,0.0,1.0,0.98625,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.00875,0.9824999999999999,B_lock,0.0,,1400.0,-0.0005651785714285714,0.0,1.0,0.99125,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.01625,0.9675,B_lock,0.0,,1400.0,-0.0005598214285714286,0.0,1.0,0.98375,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.0475,0.905,B_lock,0.0,,1400.0,-0.0005375,0.0,1.0,0.9525,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.01125,0.9775,B_lock,0.0,,1400.0,-0.0005633928571428571,0.0,1.0,0.98875,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.01375,0.9724999999999999,B_lock,0.0,,1400.0,-0.0005616071428571429,0.0,1.0,0.98625,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.01,0.98,B_lock,0.0,,1400.0,-0.0005642857142857143,0.0,1.0,0.99,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.0175,0.965,B_lock,0.0,,1400.0,-0.0005589285714285714,0.0,1.0,0.9825,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.0175,0.965,B_lock,0.0,,1400.0,-0.0005589285714285714,0.0,1.0,0.9825,1.0
2.0,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.015,0.97,B_lock,0.0,,1400.0,-0.0005607142857142857,0.0,1.0,0.985,1.0
2.0,two_sided_quality,双边质量优势,7300,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
2.0,two_sided_quality,双边质量优势,7301,0.01125,0.9775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98875,1.0
2.0,two_sided_quality,双边质量优势,7302,0.01125,0.9775,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98875,1.0
2.0,two_sided_quality,双边质量优势,7303,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
2.0,two_sided_quality,双边质量优势,7304,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
2.0,two_sided_quality,双边质量优势,7305,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
2.0,two_sided_quality,双边质量优势,7306,0.01,0.98,B_lock,0.0,,0.0,0.0,0.0,1.0,0.99,1.0
2.0,two_sided_quality,双边质量优势,7307,0.01875,0.9625,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98125,1.0
2.0,two_sided_quality,双边质量优势,7308,0.04875,0.9025000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.95125,1.0
2.0,two_sided_quality,双边质量优势,7309,0.0125,0.975,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9875,1.0
2.0,two_sided_quality,双边质量优势,7310,0.01375,0.9724999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.98625,1.0
2.0,two_sided_quality,双边质量优势,7311,0.01,0.98,B_lock,0.0,,0.0,0.0,0.0,1.0,0.99,1.0
2.0,two_sided_quality,双边质量优势,7312,0.0175,0.965,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9825,1.0
2.0,two_sided_quality,双边质量优势,7313,0.0175,0.965,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9825,1.0
2.0,two_sided_quality,双边质量优势,7314,0.015,0.97,B_lock,0.0,,0.0,0.0,0.0,1.0,0.985,1.0
2.0,user_quality,用户侧质量优势,7300,0.12125000000000001,0.7575000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.87875,1.0
2.0,user_quality,用户侧质量优势,7301,0.07250000000000001,0.855,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9275,1.0
2.0,user_quality,用户侧质量优势,7302,0.095,0.81,B_lock,0.0,,0.0,0.0,0.0,1.0,0.905,1.0
2.0,user_quality,用户侧质量优势,7303,0.16625,0.6675,tilted,0.0,,0.0,0.0,0.0,0.0,0.83375,1.0
2.0,user_quality,用户侧质量优势,7304,0.1225,0.755,tilted,0.0,,0.0,0.0,0.0,0.0,0.8775,1.0
2.0,user_quality,用户侧质量优势,7305,0.14625,0.7075,tilted,0.0,,0.0,0.0,0.0,0.0,0.85375,1.0
2.0,user_quality,用户侧质量优势,7306,0.19624999999999998,0.6075,tilted,0.0,,0.0,0.0,0.0,0.0,0.80375,1.0
2.0,user_quality,用户侧质量优势,7307,0.052500000000000005,0.895,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9475,1.0
2.0,user_quality,用户侧质量优势,7308,0.215,0.5700000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.785,1.0
2.0,user_quality,用户侧质量优势,7309,0.09,0.82,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91,1.0
2.0,user_quality,用户侧质量优势,7310,0.125,0.75,tilted,0.0,,0.0,0.0,0.0,0.0,0.875,1.0
2.0,user_quality,用户侧质量优势,7311,0.1,0.8,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9,1.0
2.0,user_quality,用户侧质量优势,7312,0.125,0.75,tilted,0.0,,0.0,0.0,0.0,0.0,0.875,1.0
2.0,user_quality,用户侧质量优势,7313,0.15625,0.6875,tilted,0.0,,0.0,0.0,0.0,0.0,0.84375,1.0
2.0,user_quality,用户侧质量优势,7314,0.09625,0.8075,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90375,1.0
