budget_B,subsidy_duration_Ts,final_A_user_share,final_A_merchant_share,final_B_user_share,final_B_merchant_share,final_B_average_share,profit,state
1.1,0.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.826901821392027,平台失败
1.125,0.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.827332691030972,平台失败
1.15,0.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8277729588927634,平台失败
1.175,0.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.828221799577146,平台失败
1.2,0.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8286783701408367,平台失败
0.0,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8251605849530557,平台失败
0.025,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8225536455515186,平台失败
0.05,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8201174159060423,平台失败
0.075,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8178576107593676,平台失败
0.1,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.815780084025516,平台失败
0.125,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8138908254310926,平台失败
0.15,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8121959562217325,平台失败
0.175,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.810701723848082,平台失败
0.2,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.809414495542762,平台失败
0.225,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8083407506984996,平台失败
0.25,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.80748707195644,平台失败
0.275,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.806860134914232,平台失败
0.3,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8064666963649354,平台失败
0.325,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.806313580980838,平台失败
0.35,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.806407666361046,平台失败
0.375,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8067558663681433,平台失败
0.4,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8073651126879615,平台失败
0.425,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.808242334557157,平台失败
0.45,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8093944366166954,平台失败
0.475,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8108282748647695,平台失败
0.5,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.812550630701196,平台失败
0.525,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.814568183075953,平台失败
0.55,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8168874787781086,平台失败
0.575,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8195149009272744,平台失败
0.6,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8224566357578245,平台失败
0.625,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.825718637816353,平台失败
0.65,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.829306593724752,平台失败
0.675,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.833225884694255,平台失败
0.7,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8374815480093973,平台失败
0.725,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.842078237734569,平台失败
0.75,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.847020184928633,平台失败
0.775,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.85231115768431,平台失败
0.8,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8579544213377557,平台失败
0.825,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8639526992194955,平台失败
0.85,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8703081343387464,平台失败
0.875,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8770222524095588,平台失败
0.9,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.88409592663729,平台失败
0.925,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.891529344687681,平台失败
0.95,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8993219782570994,平台失败
0.975,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9074725556517658,平台失败
1.0,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9159790377644956,平台失败
1.025,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.92483859781135,平台失败
1.05,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9340476051561772,平台失败
1.075,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9436016135099816,平台失败
1.1,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9534953537445743,平台失败
1.125,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9637227315068477,平台失败
1.15,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.974276829762859,平台失败
1.175,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9851499163401534,平台失败
1.2,0.25,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9963334564746886,平台失败
0.0,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8251605849530557,平台失败
0.025,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8200535046655464,平台失败
0.05,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8153387863153934,平台失败
0.075,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8110365838319726,平台失败
0.1,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8071681327204057,平台失败
0.125,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.803755799491031,平台失败
0.15,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8008231313147607,平台失败
0.175,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7983949055140536,平台失败
0.2,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.796497178434811,平台失败
0.225,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.795157333175867,平台失败
0.25,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.794404125581511,平台失败
0.275,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.794267727828821,平台失败
0.3,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.794779768868622,平台失败
0.325,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.795973370908116,平台失败
0.35,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.797883181057531,平台失败
0.375,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8005453972061582,平台失败
0.4,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8039977871490045,平台失败
0.425,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.808279699957911,平台失败
0.45,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.813432068585858,平台失败
0.475,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.819497402715703,平台失败
0.5,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8265197709195453,平台失败
0.525,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8345447712883285,平台失败
0.55,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8436194898274043,平台失败
0.575,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8537924460971507,平台失败
0.6,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8651135258102047,平台失败
0.625,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8776339003801503,平台失败
0.65,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.891405933748722,平台失败
0.675,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9064830771957793,平台失败
0.7,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9229197532516347,平台失败
0.725,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9407712302751374,平台失败
0.75,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.960093489719496,平台失败
0.775,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9809430885661605,平台失败
0.8,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.00337701984784,平台失败
0.825,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.027452574585303,平台失败
0.85,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.053227208811645,平台失败
0.875,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.0807584196335625,平台失败
0.9,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.110103634469215,平台失败
0.925,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.141320117694425,平台失败
0.95,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.1744648989200646,平台失败
0.975,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.2095947270133816,平台失败
1.0,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.246766053774042,平台失败
1.025,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.2860350508955554,平台失败
1.05,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.327457663505801,平台失败
1.075,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.371089703211132,平台失败
1.1,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.416986983199676,平台失败
1.125,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.465205497617692,平台失败
1.15,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.515801647156808,平台失败
1.175,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.568832512605915,平台失败
1.2,0.5,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.6243561780635725,平台失败
0.0,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8251605849530557,平台失败
0.025,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.817301864944331,平台失败
0.05,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8101107687347455,平台失败
0.075,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.803632239824646,平台失败
0.1,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7979146934248327,平台失败
0.125,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7930103001796085,平台失败
0.15,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7889752916524246,平台失败
0.175,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.785870288734597,平台失败
0.2,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.783760654105911,平台失败
0.225,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7827168698333518,平台失败
0.25,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7828149411455136,平台失败
0.275,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.784136827373989,平台失败
0.3,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7867709010227073,平台失败
0.325,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7908124359310755,平台失败
0.35,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7963641255658427,平台失败
0.375,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8035366326471585,平台失败
0.4,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.812449171638869,平台失败
0.425,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.823230126176211,平台失败
0.45,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.836017704350425,平台失败
0.475,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8509606360218114,平台失败
0.5,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8682189181150037,平台失败
0.525,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8879646163106387,平台失败
0.55,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.91038273485831,平台失败
0.575,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.93567217059629,平台失败
0.6,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9640467729012587,平台失败
0.625,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.9957365384719425,平台失败
0.65,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.030988978881909,平台失败
0.675,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.0700707100975344,平台失败
0.7,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.113269327122925,平台失败
0.725,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.160895644236176,平台失败
0.75,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.213286402793151,平台失败
0.775,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.270807575536436,平台失败
0.8,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.3338584305563335,平台失败
0.825,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.4028765621481916,平台失败
0.85,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.478344153688867,平台失败
0.875,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.5607958150935657,平台失败
0.9,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.650828443032509,平台失败
0.925,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.7491136988622844,平台失败
0.95,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.856413906932324,平台失败
0.975,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,3.9736024751601304,平台失败
1.0,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.101690378804411,平台失败
1.025,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.241860905059636,平台失败
1.05,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.395515859236316,平台失败
1.075,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.56433800198085,平台失败
1.1,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.750377005888957,平台失败
1.125,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,4.956170388533662,平台失败
1.15,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,5.1849180214444655,平台失败
1.175,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,5.440741554471898,平台失败
1.2,0.75,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,5.729083914126097,平台失败
0.0,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8251605849530557,平台失败
0.025,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.814335903813024,平台失败
0.05,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.8044939846501995,平台失败
0.075,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7957153851982195,平台失败
0.1,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7880886029865843,平台失败
0.125,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.781710963770443,平台失败
0.15,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.776689617319624,平台失败
0.175,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7731426540844764,平台失败
0.2,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.771200358069063,平台失败
0.225,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.771006613376966,平台失败
0.25,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.7727204844521993,平台失败
0.275,1.0,0.8976107334980599,0.8976107334980599,0.10238926650194013,0.10238926650194013,0.10238926650194013,2.776517993164005,平台失败
